timestamp,event_id,user,action,resource,status,anomaly_score
1755777700.276427,8165,service,logout,resource_45,success,0.1094197859179646
1755850646.276764,2745,user2,network_access,resource_48,success,0.032433042302140884
1755516110.277082,3549,service,process_start,resource_65,failed,0.3180213059701393
1755734030.277398,9765,user2,logout,resource_35,success,0.026485815340971233
1755971103.277732,7467,user1,file_access,resource_53,success,0.1964739730090558
1755657342.278055,6269,service,logout,resource_29,success,0.1615697327885942
1755653846.27837,5104,service,process_start,resource_52,success,0.18752243615563202
1755945414.278685,8944,user1,network_access,resource_94,success,0.0813360664351325
1755856886.279027,6838,user2,file_access,resource_31,failed,0.26600135035086936
1755787674.279342,2401,user1,file_access,resource_95,timeout,0.0039636483079033
1755501584.279657,8631,guest,file_access,resource_78,failed,0.518360031766838
1755767828.279996,7785,user1,file_access,resource_82,success,0.08577217256701322
1755593756.282545,5728,service,process_start,resource_28,success,0.024287294602441035
1755995944.283887,4849,user1,network_access,resource_17,success,0.1838966461059804
1755911893.28438,9369,guest,network_access,resource_4,success,0.09838928443523401
1755817979.28473,5327,guest,logout,resource_87,success,0.16257439501052418
1755727190.285165,8026,service,logout,resource_71,success,0.14694129863543126
1755570020.285525,1000,user1,logout,resource_36,denied,0.3310892561729743
1755469875.285852,3537,guest,logout,resource_82,success,0.016755436552142535
1755987146.286175,6195,user1,file_access,resource_74,timeout,0.008808587242782662
1755824561.286685,2562,user2,network_access,resource_5,success,0.028704746016513363
1755493714.287316,4062,admin,logout,resource_32,success,0.13339219073716885
1755458808.287659,8508,user2,process_start,resource_30,success,0.1842323706627338
1755579551.287979,1316,user2,network_access,resource_71,success,0.4761300292757784
1755862584.288299,3450,service,login,resource_20,success,0.05954286690983719
1755961084.288616,1046,admin,logout,resource_19,success,0.41896378911872845
1755950416.288932,5257,user1,file_access,resource_37,success,0.05067320107453199
1755937421.289249,7168,user1,login,resource_84,timeout,0.029806854651885886
1755700716.289565,3224,user2,login,resource_92,success,0.10217670681802452
1755997951.289882,5165,user1,file_access,resource_16,success,0.14919195072709607
1755559452.290196,7996,user2,login,resource_77,success,0.10075625964724222
1755933363.290511,9206,user1,file_access,resource_58,success,0.14468940136225
1755604570.290825,6011,user2,process_start,resource_83,success,0.12706623742316592
1755762683.29114,7612,admin,login,resource_59,failed,0.2036886711953384
1755951350.291454,7275,service,login,resource_46,denied,0.16031427481894076
1755515403.29177,8136,user2,network_access,resource_84,success,0.10223374568731561
1755439920.292084,5032,user1,process_start,resource_67,failed,0.21536873184196417
1755683904.292399,9583,user2,login,resource_54,success,0.1944158555553277
1755673346.292714,4730,user1,process_start,resource_74,success,0.1419350189758832
1755674665.293069,1236,guest,login,resource_63,failed,0.6021337515915057
1755465974.293391,6054,admin,logout,resource_95,success,0.18315782989966028
1755964709.2938,3453,guest,login,resource_69,timeout,0.05948284037192362
1755958330.294118,3533,guest,file_access,resource_19,failed,0.656102255098482
1755621791.294436,6132,user1,file_access,resource_76,success,0.18798662736581415
1755807737.294751,7969,admin,network_access,resource_10,failed,0.20839828638290975
1755827364.295128,9918,user2,process_start,resource_55,success,0.0031535009297918304
1755751765.295441,7858,admin,login,resource_37,success,0.05177398981939943
1755511971.295751,1852,user1,login,resource_49,timeout,0.39242442652070314
1755743523.296063,1069,user1,logout,resource_85,success,0.36369831420333903
1755463479.296374,2814,user2,logout,resource_45,failed,0.2963912789639858
1755656710.296685,7895,service,logout,resource_58,success,0.09057505726744655
1755460116.298179,3769,user1,process_start,resource_4,success,0.12397632888486897
1755522697.29891,1793,user2,process_start,resource_51,failed,0.6610265129862736
1755538365.300037,8912,admin,file_access,resource_3,failed,0.3841175974286174
1755424252.300723,3610,user1,process_start,resource_82,success,0.07938182437571661
1755538492.30138,3639,user1,network_access,resource_94,success,0.11309792302546438
1755443340.302535,9945,user1,file_access,resource_11,success,0.029903887082605475
1755750902.303385,2642,guest,logout,resource_12,success,0.14930620399890288
1755526289.303753,6302,service,network_access,resource_26,success,0.03907179946534463
1755583523.304192,2514,user1,process_start,resource_81,failed,0.22005080390174317
1755658617.304548,8015,guest,network_access,resource_86,failed,0.30602203094904734
1755652841.304876,3378,admin,process_start,resource_35,success,0.18006350618233435
1755450894.305196,5182,user2,network_access,resource_42,success,0.1177426722924565
1755856085.305539,8169,user2,file_access,resource_27,timeout,0.15201541771093724
1755723523.305856,8594,admin,login,resource_91,success,0.03384837426893426
1755815264.306171,9789,user1,process_start,resource_84,denied,0.1531491526977308
1755773716.306511,4151,user2,process_start,resource_1,failed,0.2762088490362429
1755989963.306829,9647,service,network_access,resource_38,success,0.161518942288294
1755601672.307145,9106,admin,file_access,resource_26,success,0.13103786297262185
1755984234.307483,7803,user1,network_access,resource_39,success,0.025180687181888973
1755519260.307798,2472,user1,process_start,resource_8,success,0.01951795513156547
1755945769.30811,9847,service,login,resource_54,timeout,0.015499734491532037
1755690706.308445,5152,user1,logout,resource_90,failed,0.3429972957693679
1755812528.308761,3473,guest,logout,resource_39,success,0.10181387193870535
1755915864.309077,3208,user2,network_access,resource_53,success,0.08554087367883288
1755919422.309412,8992,user2,network_access,resource_91,failed,0.20352689715982483
1755796237.309731,1446,admin,process_start,resource_45,success,0.43155059817640684
1755986557.310044,2973,service,login,resource_70,success,0.095567459292843
1755724289.310361,5798,service,logout,resource_96,success,0.11107619822996487
1755829341.310698,7427,service,network_access,resource_44,success,0.0022105706111354984
1755427831.311011,1329,user1,network_access,resource_74,success,0.3538500508766564
1755802438.311324,4889,admin,logout,resource_41,success,0.11532146998442067
1755462213.311668,6151,user1,logout,resource_16,success,0.14259198720090135
1755590256.311981,1746,user2,network_access,resource_73,success,0.4168116628973214
1755902710.312294,6434,user1,network_access,resource_34,failed,0.381492121507812
1755450808.312606,4214,admin,process_start,resource_98,failed,0.25363900706988585
1755958827.312947,7288,user1,login,resource_18,timeout,0.05783722279539685
1755747622.313287,9624,admin,network_access,resource_29,timeout,0.12246199193268002
1755652463.315515,2884,user1,login,resource_21,success,0.014534607725570338
1755472743.316801,5705,user2,file_access,resource_48,failed,0.20240606032860753
1755545746.318392,2562,user1,file_access,resource_98,timeout,0.0010012113352525053
1755885910.319153,1528,service,process_start,resource_54,success,0.35719189397739703
1755801856.319899,9641,user2,login,resource_24,success,0.05916216258818381
1755737637.320274,2501,guest,login,resource_29,success,0.03410958018169814
1755537533.320618,7358,user1,file_access,resource_91,success,0.03162784243199173
1755968393.320948,1026,user1,login,resource_5,success,0.49151539776507663
1755536149.321269,7493,admin,logout,resource_36,denied,0.10046782155674068
1755481701.321586,4457,admin,login,resource_31,success,0.07847797583034813
1755637413.321952,2870,user1,login,resource_9,timeout,0.03733091311658981
1755547018.322268,4413,user2,process_start,resource_43,success,0.08474319678955236
1755715299.322582,2046,user2,login,resource_27,success,0.02548805070162237
1755906834.322895,6882,guest,login,resource_74,denied,0.15046151204628308
1755948687.323209,2398,user1,file_access,resource_24,failed,0.3538606233115489
1755922298.323522,5835,user1,logout,resource_93,timeout,0.16347704026793858
1755747969.323876,3596,user1,login,resource_72,success,0.1202350897328153
1755532882.324191,3382,service,logout,resource_11,success,0.16458169692562855
1755886193.324549,2470,user2,network_access,resource_86,timeout,0.17629482521204828
1755955699.324932,4467,user2,logout,resource_89,success,0.1373391997365516
1755615761.325243,5166,user1,network_access,resource_16,success,0.02905968363087599
1755684049.325556,5571,user2,process_start,resource_59,failed,0.39735371838065137
1755887452.325869,5561,admin,file_access,resource_73,success,0.00041377828686799405
1755685425.326183,2897,user2,network_access,resource_65,failed,0.259154155413502
1755636715.326494,2004,user1,logout,resource_81,success,0.12504732462818074
1755752169.326805,5390,user2,process_start,resource_16,success,0.1596883715628226
1755498129.327116,5681,user1,file_access,resource_30,success,0.09027371074901143
1755668421.327482,5585,user1,login,resource_43,denied,0.0811250308925806
1755739237.327797,8186,service,logout,resource_66,timeout,0.11837399417816613
1755498867.328108,6525,admin,logout,resource_64,success,0.08504980849882544
1755462804.328418,9719,user2,login,resource_55,failed,0.2853148105169042
1755792045.328728,2023,admin,login,resource_97,success,0.0022845560888822727
1755580693.329037,7464,user1,file_access,resource_64,timeout,0.13561134713881998
1755696244.329347,3925,user1,file_access,resource_99,success,0.06147072805722156
1755841494.329658,2020,service,network_access,resource_84,failed,0.2664448062840848
1755998854.329968,4892,user1,file_access,resource_48,success,0.09712843203366568
1755726726.330298,1354,service,file_access,resource_6,success,0.3943859910314392
1755777350.332071,8215,admin,login,resource_88,success,0.14634225447008575
1755926777.332669,9964,service,file_access,resource_82,success,0.17999357049930256
1755577698.333554,8887,user1,logout,resource_37,success,0.014639401122934693
1755439383.33406,5133,user2,file_access,resource_75,success,0.14737602202466524
1755484514.334737,2419,guest,login,resource_68,failed,0.28993343089576756
1755589339.335157,8604,user2,process_start,resource_45,timeout,0.18636516146017246
1755734175.335565,3083,guest,network_access,resource_27,timeout,0.14751632628145592
1755993927.33589,8103,user1,file_access,resource_52,denied,0.12354918030996782
1755789737.336211,5093,user2,file_access,resource_72,success,0.042746931029920845
1755680303.33653,7495,user2,file_access,resource_42,success,0.17027021414112228
1755429856.336847,2184,user2,logout,resource_49,success,0.17684940281810652
1755852505.337164,6953,guest,process_start,resource_72,success,0.3563077816962744
1755471764.337482,6384,user1,login,resource_83,success,0.13961380386276928
1755728255.337799,9926,admin,file_access,resource_46,timeout,0.00360504662887704
1755861940.338115,9047,admin,process_start,resource_65,timeout,0.15881333672752607
1755686195.33843,5930,user2,logout,resource_91,success,0.005427154615434549
1755635691.338744,9358,user2,file_access,resource_32,success,0.05226006720635734
1755729532.339057,6954,service,network_access,resource_85,timeout,0.03685821358231738
1755516871.339373,3778,user1,login,resource_79,failed,0.3776886609781859
1755896413.33969,4162,user1,network_access,resource_2,success,0.011799338689075413
1755955437.340005,4778,user2,network_access,resource_68,success,0.1412331406960189
1755666975.340322,1946,user1,logout,resource_97,failed,0.6696381257475413
1755685463.340639,8645,user2,network_access,resource_72,failed,0.2935856632487588
1755627555.340953,1550,service,network_access,resource_76,failed,0.6882696757718179
1755823046.341267,1204,user1,logout,resource_54,success,0.4736460828485167
1755735910.341582,2703,guest,login,resource_3,success,0.004327773026137205
1755655923.341899,7254,user1,process_start,resource_8,success,0.12217070562994313
1755470397.342214,2791,admin,process_start,resource_47,success,0.15834603995140684
1755882491.342528,1751,admin,logout,resource_52,success,0.33040887336293306
1755595240.342844,8321,user1,file_access,resource_13,success,0.18720697288369698
1755893982.343159,7388,user2,network_access,resource_70,failed,0.39443936679177233
1755480341.343475,8033,user1,login,resource_30,failed,0.24173615127382397
1755822058.343831,7650,guest,file_access,resource_27,success,0.4170284299290503
1755993636.34415,4264,user2,login,resource_12,success,0.05116704741054552
1755744643.344465,4938,service,file_access,resource_14,success,0.14633756365974385
1755813998.344782,7204,service,login,resource_23,success,0.09004298049400827
1755565535.345097,3915,user2,file_access,resource_84,success,0.16071040605977024
1755608182.345412,3528,user2,login,resource_60,success,0.0450017998549273
1755503337.345728,5670,user2,network_access,resource_59,success,0.10157459374601421
1755533059.346042,6657,guest,login,resource_62,success,0.018434995709554782
1755444439.346357,7169,user1,network_access,resource_90,success,0.16742027332604992
1755967460.346734,1663,user1,file_access,resource_89,success,0.45467173938774497
1755421072.347104,6952,user2,logout,resource_66,success,0.07454788253820986
1755750991.348499,6760,service,logout,resource_30,success,0.04674622703613099
1755930697.349332,2780,user1,login,resource_18,success,0.10650164911189114
1755926669.349837,6881,user1,network_access,resource_59,failed,0.30465306838340556
1755961178.350175,9582,service,logout,resource_94,success,0.0829785547637157
1755434393.350501,2214,user1,file_access,resource_60,success,0.07974119829680378
1755555500.350845,5663,admin,file_access,resource_44,success,0.016308483749170422
1755787698.351165,8171,user2,network_access,resource_95,success,0.14848546861194517
1755624452.351481,6341,admin,process_start,resource_31,success,0.15732003844808518
1755586049.351822,1163,user2,process_start,resource_40,failed,0.64507302223789
1755646477.352138,7693,user2,file_access,resource_25,success,0.06635973139149239
1755706333.35245,2826,user2,login,resource_89,denied,0.16155260507092922
1755653093.352782,5097,user1,file_access,resource_81,failed,0.2997484340337156
1755737865.353095,4606,user2,network_access,resource_96,success,0.13145024761294458
1755828183.353406,9664,service,network_access,resource_44,success,0.09255421702136309
1755970069.353759,3122,user1,file_access,resource_94,success,0.0027661761419845335
1755858879.354089,6935,service,network_access,resource_57,success,0.057822329615590175
1755818518.354408,4176,user2,file_access,resource_97,success,0.07851961378614443
1755755482.35472,1149,admin,logout,resource_55,timeout,0.4789860802515279
1755666904.355033,9546,user1,login,resource_93,success,0.17180289610811877
1755697117.355595,6217,user1,network_access,resource_12,success,0.08811536100975584
1755556194.355943,5936,guest,file_access,resource_5,success,0.46941671274779745
1755462066.35628,9607,user1,network_access,resource_82,success,0.11384850799883449
1755864338.356605,5570,user2,logout,resource_35,success,0.18433659590029333
1755752390.356923,8191,guest,network_access,resource_33,failed,0.3693808637388893
1755455535.35724,2521,user2,network_access,resource_70,success,0.14772372371442763
1755723752.357555,9060,admin,logout,resource_25,success,0.17018815142111932
1755947590.357875,1566,user1,process_start,resource_48,success,0.4325402501548683
1755870046.358191,6395,user1,login,resource_86,failed,0.3009845935917198
1755911590.358505,5415,user2,logout,resource_57,failed,0.24382098960379722
1755995752.358819,7463,guest,logout,resource_74,success,0.1622056226611842
1756000132.359135,9640,user2,logout,resource_15,timeout,0.03324011347326155
1755432496.359448,9120,user2,process_start,resource_48,success,0.054458755781559676
1755517311.359762,1952,user2,login,resource_73,success,0.40083057304670416
1755881696.360076,7065,user1,logout,resource_78,timeout,0.04741201415578027
1756002866.360388,5279,user2,network_access,resource_87,success,0.1942884862987727
1755501386.360702,5706,user1,login,resource_88,success,0.02026383639263798
1755663197.361015,6973,user1,network_access,resource_27,success,0.07206424810357144
1755524399.361329,2410,admin,logout,resource_48,timeout,0.001005274552404689
1755609912.361643,8301,guest,logout,resource_13,failed,0.30018165329850094
1755879317.361957,3376,service,network_access,resource_29,success,0.1589158422361358
1755576852.36227,6586,user1,logout,resource_43,success,0.07928373217115203
1755678139.362583,5125,user2,logout,resource_92,success,0.14208840536091152
1755772644.362894,1407,user1,network_access,resource_59,success,0.36578665757535345
1755691678.363207,2422,user2,login,resource_74,success,0.18829335762749191
1755651060.36352,3042,user1,process_start,resource_97,success,0.1408278361714257
1755607972.366359,2316,service,logout,resource_5,timeout,0.0056342697643561035
1755585498.367513,5280,user1,process_start,resource_37,timeout,0.12305167071067202
1755949457.368249,9157,service,logout,resource_1,success,0.10301838483976289
1755690088.370084,3798,user2,file_access,resource_49,success,0.14481438149625797
1755841173.370601,8165,admin,network_access,resource_50,failed,0.2758473110447156
1755490652.370941,7134,user2,file_access,resource_4,timeout,0.19066326994145447
1755700400.37127,7020,guest,logout,resource_65,success,0.13182138276303856
1755992611.372144,7106,user1,logout,resource_59,success,0.04422731754250271
1755468775.372753,2777,user1,login,resource_38,success,0.12688511671316102
1755450064.373251,1815,user1,network_access,resource_2,denied,0.4948344176526502
1755462484.373811,4069,user2,login,resource_25,success,0.13224556604562984
1755522296.374148,5394,service,file_access,resource_27,success,0.17635600015914088
1755863984.374582,8352,user1,network_access,resource_69,failed,0.3615100448553972
1755529861.374907,4228,guest,file_access,resource_80,success,0.3258020693199941
1755691867.37543,4207,user2,process_start,resource_15,timeout,0.05825545060405444
1755564622.375765,9287,user1,network_access,resource_10,success,0.14319435684822365
1755997944.376085,5018,user2,login,resource_94,success,0.09582999946697501
1755544782.376423,9760,user1,file_access,resource_48,success,0.034899346627043505
1755718442.376736,5152,user2,file_access,resource_81,success,0.16239619109518474
1755988910.377048,6653,guest,login,resource_8,timeout,0.05895981895468055
1755984802.377381,7026,user2,logout,resource_74,failed,0.29901329245893254
1755954936.377695,5698,service,file_access,resource_59,timeout,0.001757046957094155
1755856385.378007,6291,user1,network_access,resource_97,success,0.12461238742310764
1755632989.37834,7333,user1,network_access,resource_93,failed,0.3117563647269465
1755829127.378653,3468,admin,file_access,resource_40,success,0.19116224217618552
1755999234.378964,5494,user1,logout,resource_6,success,0.09412271427479715
1755720851.37981,6546,guest,logout,resource_99,timeout,0.14067534661402215
1755964508.380481,8133,user2,process_start,resource_57,failed,0.3845684122291444
1755447577.383092,1805,user2,login,resource_42,success,0.3618802605729382
1755687823.384054,6301,user1,file_access,resource_99,timeout,0.07079062198474902
1755723900.385148,5023,user2,network_access,resource_42,success,0.09437834952989708
1755418293.385956,6667,user2,network_access,resource_32,success,0.09696266108535737
1755634032.386674,3010,guest,login,resource_24,success,0.06260458976848049
1755406256.387395,6654,user1,login,resource_98,failed,0.35551696291225543
1755718096.387909,2218,service,logout,resource_66,failed,0.31952329855643785
1755715448.388278,1354,user2,file_access,resource_62,success,0.38240294652577467
1755805917.388608,4718,user1,file_access,resource_46,success,0.09672378374359572
1755758479.388962,1085,user2,file_access,resource_98,failed,0.6379350018904254
1755888627.389283,3871,user1,network_access,resource_24,success,0.016310586930330297
1755602716.389601,3730,guest,network_access,resource_37,success,0.12587585485129146
1755752995.389945,7346,guest,file_access,resource_30,success,0.434795481584089
1755688693.390264,4561,service,network_access,resource_82,success,0.0654257620337529
1755946604.39058,5203,user2,process_start,resource_66,success,0.036809625559106565
1755410849.39092,5521,admin,file_access,resource_67,success,0.013435674400369125
1755813499.391237,3531,guest,logout,resource_22,success,0.09223595939212992
1755845805.391552,9369,guest,process_start,resource_75,success,0.30084130905520745
1755906888.391897,7620,user1,login,resource_87,success,0.19249125251620947
1755853725.392215,6713,user1,network_access,resource_62,success,0.12801953131724828
1755787943.392531,5174,user2,process_start,resource_46,success,0.184804852255373
1755698405.392874,3113,service,network_access,resource_72,failed,0.3534213295971095
1755699519.393193,2063,admin,file_access,resource_64,success,0.11336490763298246
1755467332.393507,5381,user2,logout,resource_21,failed,0.2937743813953221
1755614991.393823,3792,service,network_access,resource_7,success,0.1507297046279377
1755520049.394138,1627,service,logout,resource_52,success,0.471768929481376
1755421300.39459,6402,guest,file_access,resource_94,timeout,0.41088936414513433
1755705264.395134,9973,user1,network_access,resource_8,success,0.07460765171095433
1755787923.395585,9332,user1,process_start,resource_40,success,0.08272523448618095
1755785437.395901,1930,user2,network_access,resource_13,success,0.44036793591889556
1755677695.396214,7935,user2,network_access,resource_80,success,0.15747477399555335
1755760566.39655,6484,user1,network_access,resource_96,success,0.18121160766969524
1755526317.396861,4037,user2,login,resource_89,success,0.0618191777868367
1755679323.397172,9145,user1,logout,resource_4,success,0.18652629703331475
1755724492.399447,1055,guest,logout,resource_65,success,0.40542294883071844
1755565907.401547,2667,guest,process_start,resource_75,denied,0.4097368781894074
1755664018.402021,8938,service,process_start,resource_49,denied,0.1280450696080838
1755681550.402585,7034,user2,file_access,resource_7,success,0.0632365346626755
1755462755.403225,4055,user1,login,resource_25,failed,0.227748149361225
1755487586.403602,1489,service,file_access,resource_4,failed,0.5148045304069793
1755517890.403936,5882,user2,login,resource_55,success,0.09910235115645208
1755517858.404263,2961,user2,file_access,resource_69,failed,0.3359062677871257
1755586902.404623,5125,user1,process_start,resource_39,success,0.13732603100602997
1755854142.404979,6841,user1,logout,resource_79,success,0.03977455677887705
1755700077.405304,6452,user2,network_access,resource_95,failed,0.3038957343233242
1755553460.405624,4261,user2,login,resource_69,failed,0.2772853121312824
1755798866.405966,2542,admin,file_access,resource_1,success,0.06558014216043673
1755419075.406288,6539,service,login,resource_1,failed,0.24718282462931432
1755559317.406606,9716,user1,network_access,resource_81,denied,0.012990724189227932
1755971867.406944,4692,user1,process_start,resource_71,success,0.021859581841529297
1755478118.407266,9519,user2,process_start,resource_71,success,0.09628034244858052
1755505552.407581,5033,service,logout,resource_59,failed,0.23637548528228325
1755420379.407907,4732,user2,logout,resource_11,success,0.031388569755906204
1755588027.408238,4672,user2,login,resource_98,success,0.010703835092473635
1755925237.408553,2308,guest,network_access,resource_57,success,0.12662080080394716
1755789089.408869,5507,guest,process_start,resource_39,success,0.4619569521171619
1755957790.409216,4181,service,file_access,resource_81,success,0.01366657624677663
1755968953.409534,1543,user2,network_access,resource_76,failed,0.6660299199004626
1755718623.40985,1143,user1,file_access,resource_72,success,0.42614949027304416
1755785464.410456,2552,user1,file_access,resource_67,success,0.02693809419656681
1755548119.410835,5077,user1,process_start,resource_8,success,0.15816641350757665
1755423392.411183,4349,service,logout,resource_36,success,0.07381931363985131
1755708729.411502,9568,admin,network_access,resource_15,denied,0.10159335667678247
1755852210.411819,8657,user1,process_start,resource_64,failed,0.3616831273562953
1755706418.412162,7797,admin,process_start,resource_92,success,0.19914505169119004
1755687106.412479,2817,user1,file_access,resource_72,success,0.19185472297063422
1755451774.412795,7988,user1,logout,resource_97,denied,0.00393799106441235
1755763736.413141,6498,user2,network_access,resource_3,success,0.13842095456221967
1755744449.413456,4230,user1,login,resource_55,success,0.0679641756617946
1755446122.413771,1266,user2,login,resource_66,success,0.4788009401276366
1755464097.414086,9920,user1,process_start,resource_2,success,0.1716701925818628
1755910766.416179,8509,user1,network_access,resource_64,success,0.02667074876499096
1755863966.417127,3610,user2,network_access,resource_63,success,0.17745887280141812
1755697617.417536,5317,user2,network_access,resource_51,success,0.16061552278657837
1755988688.417879,3239,user1,process_start,resource_94,success,0.1315441129514188
1755564571.418238,8510,user1,logout,resource_94,failed,0.3907217374031309
1755645245.418586,7373,guest,logout,resource_61,timeout,0.1501714301048412
1755655770.418908,7531,admin,process_start,resource_23,success,0.12542246537158708
1755978972.419301,9944,user1,process_start,resource_51,success,0.16535623507375197
1755693093.41965,8943,guest,network_access,resource_46,success,0.011454853358231376
1755991123.419966,6042,user2,process_start,resource_13,success,0.008443291041299017
1755910894.420278,5264,admin,network_access,resource_96,success,0.1310989299824335
1755895860.420613,9863,user2,logout,resource_41,success,0.15501012404643807
1755757034.420925,2768,user1,logout,resource_40,success,0.04614032661235401
1755834485.421235,7836,user2,logout,resource_94,timeout,0.03820188921607648
1755880504.421574,6659,service,login,resource_9,success,0.09022748419436147
1755485770.421886,1315,user2,network_access,resource_63,success,0.3013900659974637
1755443839.422201,3100,service,logout,resource_35,success,0.07029669256396638
1755938691.422534,1123,user2,file_access,resource_49,success,0.3971292793902085
1755600664.422853,2244,user1,file_access,resource_83,success,0.17003962974409365
1755813153.423164,4344,user1,network_access,resource_91,success,0.1525793728819716
1755922101.4235,5840,service,network_access,resource_45,success,0.06327068498942286
1755693493.423815,9741,service,network_access,resource_48,success,0.009422505279119076
1755733897.424126,5194,guest,login,resource_46,failed,0.23351255479115263
1755730905.424446,2550,admin,file_access,resource_73,success,0.10954329099700416
1755713754.424787,7542,guest,network_access,resource_42,success,0.038154582246124315
1755790360.425135,7785,user2,logout,resource_53,success,0.17297731157044902
1755688090.425447,5651,user2,login,resource_31,failed,0.3190800164390376
1755401161.425759,9163,user1,network_access,resource_66,denied,0.025886261109295462
1755772706.426174,8894,user2,network_access,resource_43,success,0.15647097955376768
1755513206.426664,4765,admin,network_access,resource_90,success,0.19700103065460392
1755471829.426981,8133,user2,logout,resource_77,success,0.061447031877748165
1755437748.427321,2522,admin,network_access,resource_8,success,0.06885743638101183
1755957552.427635,9399,service,logout,resource_64,success,0.09787565961196379
1755668987.427948,1860,user1,process_start,resource_88,success,0.42483386423081226
1755515265.428286,1596,user1,process_start,resource_90,success,0.32658387094206714
1755467914.428599,7506,user2,logout,resource_66,success,0.052356282993178495
1755876360.428911,4842,user1,login,resource_24,success,0.14571654274538218
1755565518.429245,8356,user1,logout,resource_58,success,0.16739120915404834
1755829994.429557,9590,user1,network_access,resource_45,success,0.12345130896245307
1755786904.429868,6470,user1,file_access,resource_64,success,0.09051104373409032
1755716398.430203,1381,admin,process_start,resource_3,timeout,0.36885147455015804
1755930125.430516,6370,user1,file_access,resource_99,denied,0.14093071112597638
1755971085.430828,2820,service,login,resource_51,success,0.017564997905247993
1755709460.432744,6794,admin,logout,resource_96,success,0.18123577963008108
1755408104.433634,9787,guest,file_access,resource_58,success,0.30453766623781087
1755611993.434201,3952,user2,process_start,resource_28,success,0.09265782948449225
1755427325.434864,1543,guest,process_start,resource_91,failed,0.8823568829079584
1755746670.435899,9483,admin,login,resource_7,success,0.08286479480311976
1755729339.436439,6696,user1,process_start,resource_49,success,0.06431180737295179
1755877988.436776,9460,admin,login,resource_73,success,0.0969120656599951
1755531604.437103,8715,user2,network_access,resource_85,failed,0.2709249203868865
1755444633.437425,4968,service,logout,resource_97,failed,0.38302963942402146
1755834225.437745,4988,service,logout,resource_21,failed,0.22021387946586146
1755773498.43806,8992,service,logout,resource_84,success,0.13841880700573525
1755579900.438373,5187,admin,network_access,resource_17,failed,0.2664915516885328
1755813983.438685,3714,guest,logout,resource_24,timeout,0.11816435565396927
1755905857.438999,2529,guest,logout,resource_94,failed,0.267531699085029
1755756412.439312,8375,service,process_start,resource_11,failed,0.3038640589750836
1755647148.439623,5950,service,login,resource_64,success,0.15548016170109757
1755664127.439934,6633,admin,file_access,resource_14,success,0.15473983544151423
1755445397.440246,2544,service,logout,resource_57,success,0.19716572278499653
1755551465.440563,9343,service,file_access,resource_56,failed,0.3888809187913438
1755765471.440875,4738,user2,process_start,resource_57,denied,0.18067221071362452
1755636779.441185,6980,service,network_access,resource_24,success,0.08894245558262448
1755776107.441496,4806,user1,network_access,resource_43,failed,0.38905702840236495
1755720134.442191,2487,user1,logout,resource_53,success,0.1556949998355121
1755554718.442537,3146,user1,process_start,resource_30,success,0.18708946981574504
1755840975.442897,3472,user2,file_access,resource_69,success,0.018734704979717565
1755959893.44322,9748,service,process_start,resource_98,success,0.06380850370791642
1755536978.443538,5273,user1,network_access,resource_42,success,0.0045784433392508156
1755732531.44389,6203,admin,logout,resource_41,success,0.1679177592496826
1755938908.444206,5642,user2,logout,resource_14,success,0.1655258635664161
1755782542.444517,9365,user1,login,resource_40,timeout,0.07510519775859358
1755531654.444829,4901,user2,process_start,resource_73,success,0.01914592801158721
1755883543.445241,4122,service,network_access,resource_4,denied,0.14176896223984822
1755705596.445571,3077,user2,network_access,resource_15,success,0.13665796969643285
1755663874.445886,9466,admin,network_access,resource_40,success,0.112826924865214
1755681904.446224,7162,user1,logout,resource_19,success,0.13788337823213753
1755937363.446538,4509,user1,logout,resource_97,success,0.17188914704661037
1755440524.44685,8133,guest,network_access,resource_80,success,0.19878593561389687
1755563661.44719,9217,user2,file_access,resource_41,denied,0.0098900790639044
1755898659.447506,4178,admin,network_access,resource_67,failed,0.3767690754451902
1755883136.449841,5960,user2,logout,resource_30,success,0.016994536407316296
1755579430.451174,4973,user1,logout,resource_83,success,0.19238083182476812
1755877784.451593,2959,service,file_access,resource_21,success,0.16324779363511904
1755710321.451996,9867,admin,logout,resource_22,success,0.1342520974791865
1755745186.452362,9987,user2,network_access,resource_7,success,0.16353996084878442
1755933133.452688,3032,admin,logout,resource_74,success,0.19682817729268773
1755838399.453083,4425,user2,file_access,resource_45,success,0.10263944174597275
1755599733.453439,8934,admin,login,resource_94,timeout,0.03070681871515324
1755465079.453757,5907,user2,process_start,resource_64,success,0.019293176013677218
1755556864.454076,9733,user1,login,resource_82,timeout,0.1384258093442391
1755409071.454421,3539,service,logout,resource_27,success,0.037896971626711
1755401429.454739,1833,user2,process_start,resource_13,success,0.3376178422670376
1755476844.455056,1075,service,file_access,resource_99,success,0.4945725292107138
1755982281.455412,8345,guest,login,resource_44,success,0.06471162621247006
1755762479.455762,4778,user2,network_access,resource_6,success,0.047322532223274365
1755617995.456079,8094,guest,file_access,resource_90,denied,0.31584618147359383
1755761303.456395,5540,service,process_start,resource_1,success,0.12023811624941574
1755894810.456886,1000,user2,network_access,resource_69,success,0.4401114674898514
1755455704.457216,5353,user2,login,resource_19,success,0.15196475297334544
1755456626.457533,5525,user2,file_access,resource_30,success,0.07507751894833237
1755717758.458124,1268,service,process_start,resource_73,timeout,0.337240402266765
