ip_address,threat_type,confidence,first_seen,last_seen
211.225.146.155,c2,0.378969348251162,1753677781.248531,1753825097.248531
8.34.234.181,phishing,0.25503178861241416,1755897119.249056,1756285143.249056
96.130.17.180,spam,0.7504203051881477,1754005981.250347,1754587639.250347
154.153.140.145,malware,0.19325462829464313,1754619139.257427,1754959134.257427
249.72.246.52,phishing,0.906124252099855,1753442800.258375,1753836370.258375
35.126.17.110,c2,0.671282965253462,1754898860.259031,1755389180.259031
52.237.64.33,malware,0.2756387188740014,1755710254.259573,1755756697.259573
230.127.7.241,phishing,0.9529207613946561,1754505312.260083,1754570269.260083
203.10.31.25,malware,0.4310161512674575,1755086311.260827,1755288871.260827
199.235.113.115,spam,0.2998469958717778,1754379759.261343,1754510659.261343
173.2.244.160,spam,0.9680427031131452,1753604304.261856,1754003300.261856
215.9.40.254,phishing,0.3568501581776309,1753726918.262381,1753874572.262381
115.91.143.204,scanning,0.19418678813306314,1753418630.262921,1753704621.262921
175.86.61.14,c2,0.9174917286471942,1754902607.263508,1755450208.263508
173.251.23.26,phishing,0.6712972448847812,1755978092.264379,1756248593.264379
249.170.156.63,malware,0.794839812376214,1754016036.264897,1754418070.264897
2.99.79.207,spam,0.9737263401784246,1754856818.265423,1755344419.265423
143.146.77.38,spam,0.5418352345197804,1753686076.265918,1754063244.265918
154.18.172.135,spam,0.9839172725125052,1754674790.266479,1754985812.266479
113.44.41.54,malware,0.4835336316399079,1753666278.267018,1753992799.267018
15.75.101.231,c2,0.6318073067208516,1754419122.267611,1754858852.267611
170.167.20.245,phishing,0.8065649011471329,1754831996.273939,1755278744.273939
20.170.79.96,spam,0.9061153829192408,1755114707.275187,1755693876.275187
254.8.58.24,scanning,0.7378336027936623,1754536838.275785,1754997607.275785
78.228.70.173,malware,0.21047667469455478,1754228246.276934,1754475260.276934
210.254.176.167,phishing,0.6607394219296565,1755680427.277327,1756024723.277327
164.48.117.88,c2,0.5041605546220906,1753521537.277714,1754075592.277714
170.202.80.38,phishing,0.8410791731282464,1754923307.278118,1755168231.278118
35.34.138.168,spam,0.6032380488193114,1755428470.278491,1755887880.278491
57.218.54.15,scanning,0.8750413930797257,1753924729.278877,1754449868.278877
149.29.107.15,spam,0.5890155702836426,1753642298.279253,1753730927.279253
59.128.187.213,c2,0.2524251500158815,1755346066.27962,1755772708.27962
184.218.164.180,spam,0.7358693172393619,1754217783.28001,1754664582.28001
181.185.147.229,spam,0.541556026706082,1755259648.28038,1755420307.28038
44.171.111.7,phishing,0.7875437368844364,1753912541.280743,1754377138.280743
77.46.244.38,malware,0.616066653933983,1754144594.281143,1754317585.281143
196.55.107.31,malware,0.9537865899341292,1753597321.28152,1753792781.28152
119.182.181.165,malware,0.5688679496608524,1754830610.281929,1755424827.281929
183.166.152.137,scanning,0.5874885542669188,1753576432.282294,1753816187.282294
244.222.47.238,c2,0.7244352802052088,1755592171.282668,1755726945.282668
139.181.127.4,spam,0.11105808756254403,1754841301.283176,1755248043.283176
133.189.240.124,spam,0.4261771578937641,1755505466.283595,1755672573.283595
219.239.23.250,c2,0.8050412172773541,1755629193.283966,1755759575.283966
59.70.198.249,spam,0.660515637780765,1755661147.284647,1756028113.284647
70.185.234.189,c2,0.940753957194162,1753927564.288297,1754311493.288297
61.108.72.156,scanning,0.9364634429598163,1755909360.288748,1756244153.288748
53.220.83.172,c2,0.5080867305919382,1755637348.289241,1756002342.289241
231.155.249.209,spam,0.5543172788302311,1753479945.28966,1753769527.28966
52.69.194.41,phishing,0.3430657611825618,1755987992.290047,1756225851.290047
200.91.70.152,spam,0.7258733303090276,1755942888.290445,1756178299.290445
181.105.168.98,spam,0.41086290983756635,1753884700.290875,1754210060.290875
226.163.64.165,scanning,0.15760279822756612,1753944714.291277,1754242956.291277
59.230.100.226,scanning,0.19787658944467668,1753930503.292111,1754203422.292111
7.177.191.101,malware,0.4249659404276652,1755506237.292764,1755656061.292764
156.41.157.160,scanning,0.6209914278886571,1754141483.29334,1754339945.29334
154.205.12.22,malware,0.5671567579569121,1755189781.293916,1755455476.293916
68.52.120.196,scanning,0.2442180521585995,1754282028.294628,1754801181.294628
90.97.245.68,phishing,0.3440015911037753,1754341433.295162,1754554392.295162
93.102.104.92,scanning,0.9209789997212107,1753760460.295661,1754328385.295661
65.69.215.53,c2,0.56562989329739,1754264367.296367,1754869104.296367
201.18.80.39,malware,0.7742480143484711,1755114848.29682,1755255286.29682
161.188.230.187,phishing,0.9459287857204491,1755242641.297271,1755639645.297271
214.171.48.82,spam,0.2630698200890125,1753710526.297672,1753821867.297672
81.99.204.2,phishing,0.9221078633272235,1755153761.298141,1755758204.298141
87.48.96.197,c2,0.8445107840592274,1754901900.298593,1755063859.298593
6.142.119.125,c2,0.3565699010828791,1754393910.299046,1754661197.299046
171.109.210.95,phishing,0.6074742466993678,1754299357.299553,1754744538.299553
111.74.76.212,malware,0.6214831470873013,1753516713.300111,1754109550.300111
120.151.211.95,malware,0.9136445296945656,1755223124.300828,1755639283.300828
132.86.36.221,spam,0.47925791378673144,1755027774.301335,1755468836.301335
142.176.239.37,scanning,0.5391146625154931,1755849370.308044,1756410951.308044
98.143.240.37,c2,0.5055797484460164,1753772642.308839,1754182466.308839
135.29.159.38,scanning,0.7723728161682096,1754698537.309514,1755127176.309514
26.176.113.11,phishing,0.5856164733864955,1755512830.31011,1756084729.31011
113.61.132.12,scanning,0.29834779511431037,1753922800.310711,1754083418.310711
103.170.211.185,phishing,0.9621782916747014,1755722662.311413,1756047571.311413
22.139.161.182,spam,0.8425023503590712,1753819089.311792,1754112578.311792
210.186.27.4,c2,0.47387983127877464,1755299637.312213,1755751633.312213
80.163.19.116,scanning,0.4131046122017672,1754260864.312593,1754435912.312593
205.235.149.110,malware,0.7981629637134516,1754049570.312966,1754112581.312966
208.202.230.41,phishing,0.6483718684469172,1755645843.313335,1755851022.313335
251.22.188.182,malware,0.18281841279539707,1755982063.313833,1756383152.313833
173.200.225.69,phishing,0.38548229784866594,1755384833.314503,1755753884.314503
5.12.44.109,scanning,0.9521079966853613,1754406082.31512,1754636943.31512
36.35.113.8,c2,0.4614360511532516,1755810727.315607,1756000719.315607
77.8.54.90,scanning,0.19842264675527774,1755819416.316084,1755981544.316084
250.108.95.65,spam,0.3985445116728835,1755113088.316506,1755539927.316506
159.188.245.75,phishing,0.22296218963028427,1754499841.316907,1754856908.316907
182.239.61.192,malware,0.3726092644837007,1753433502.317291,1753962858.317291
37.227.236.90,phishing,0.18945171158948043,1755033977.317666,1755620838.317666
227.153.50.252,c2,0.7179789858412898,1755915376.318046,1756441359.318046
115.48.211.243,malware,0.34750376985489595,1754107910.318424,1754239230.318424
161.147.15.163,malware,0.41948069364562945,1753955643.319936,1754252314.319936
232.54.36.53,spam,0.7644442178475837,1755330227.320399,1755596755.320399
172.55.202.44,c2,0.8398462634829047,1754619912.320869,1754701460.320869
201.48.127.114,spam,0.9585235399068149,1755786181.322162,1756389235.322162
172.129.109.63,malware,0.6100969644732954,1754054675.322784,1754064443.322784
15.129.58.54,c2,0.29235861847998446,1753842445.323499,1753914507.323499
210.215.244.71,phishing,0.7165157073641268,1755969125.32416,1756565076.32416
151.160.186.230,phishing,0.2591590190731168,1755261759.325916,1755350384.325916
179.220.205.19,c2,0.3573281514758715,1755099458.326448,1755341631.326448
108.44.52.240,malware,0.4795210962766493,1755145277.326968,1755542563.326968
54.2.114.220,malware,0.23492782115173516,1755133517.327511,1755535937.327511
28.28.180.16,malware,0.6747729464842542,1754711536.328107,1754813212.328107
165.210.52.192,scanning,0.6043386558561585,1755638921.328557,1755769442.328557
219.131.179.234,spam,0.5222232776691262,1754538446.328931,1754933072.328931
131.40.80.76,c2,0.573503157591928,1755369742.329367,1755641745.329367
175.167.84.49,malware,0.45380745379335496,1754374584.329869,1754825595.329869
145.143.247.105,spam,0.6607228808773352,1754122883.330319,1754471323.330319
39.145.46.207,spam,0.837470319515895,1755539953.330836,1756082180.330836
87.133.62.103,spam,0.4752257132736609,1753503756.33132,1753739499.33132
144.2.204.125,malware,0.6146528476291985,1754035415.331845,1754182395.331845
181.55.216.49,scanning,0.42712569084499996,1754913681.332373,1755359239.332373
174.100.63.127,phishing,0.4842696963939863,1754734914.332874,1755233778.332874
93.23.131.54,spam,0.2628813003776336,1755624371.333365,1755696966.333365
227.185.197.240,phishing,0.5881760307051953,1753585423.333862,1754101712.333862
12.186.205.133,spam,0.6808006240130019,1755881731.334359,1756230192.334359
72.93.121.18,spam,0.10406264313508702,1754911503.334857,1754918120.334857
214.79.77.150,spam,0.20734555445019426,1755932064.337777,1756280721.337777
24.193.29.129,spam,0.8465020091700336,1753828324.338336,1754155844.338336
52.235.66.115,phishing,0.4694104728310675,1753754572.338851,1753768653.338851
198.55.79.185,c2,0.5941564496493938,1755243755.339336,1755702591.339336
190.27.22.3,c2,0.9294912110407124,1754429364.339824,1754564108.339824
233.252.37.94,spam,0.3460057364172343,1754551242.347339,1754843091.347339
45.93.3.43,spam,0.8363861744454171,1754736177.347956,1755116992.347956
124.113.121.47,spam,0.3465901223705158,1755034355.348561,1755305552.348561
139.29.242.184,malware,0.3246885843304519,1754574758.349154,1755019610.349154
74.252.119.59,c2,0.42766228274046614,1754607250.349746,1755037829.349746
219.232.2.28,phishing,0.25220301168528514,1755557027.350367,1756142985.350367
90.164.104.210,phishing,0.7220905028676406,1754143288.350947,1754515132.350947
218.203.178.16,c2,0.7573672760353425,1753828760.351528,1754061210.351528
89.138.51.197,scanning,0.1866015436701709,1755117288.354895,1755529331.354895
159.209.150.59,spam,0.6006307816511525,1753564846.35572,1753660389.35572
218.31.247.187,c2,0.5726931696311588,1755545396.356794,1756103950.356794
81.74.109.5,spam,0.712911041977184,1755291741.358412,1755619411.358412
56.245.136.16,spam,0.7691303111544688,1754626044.359099,1755166002.359099
182.209.69.206,c2,0.4732656022458843,1755802537.359852,1756036401.359852
244.162.204.232,malware,0.6798736651781634,1753544793.360403,1753946491.360403
105.243.131.21,malware,0.9728204451361919,1755007084.360942,1755146740.360942
253.176.233.102,scanning,0.7620943511229267,1753424266.361923,1753467707.361923
240.24.124.199,malware,0.6084052560050659,1755817494.362444,1755962429.362444
81.182.205.109,malware,0.8694226201357866,1754650433.362871,1754731232.362871
50.228.199.252,c2,0.1598435082447932,1755723281.363338,1755941828.363338
199.175.33.128,phishing,0.24331330239226567,1755969671.36374,1756313026.36374
209.29.18.186,c2,0.7174587639167193,1754204138.364147,1754723860.364147
171.91.31.237,spam,0.7455890396852083,1754607044.364553,1755033404.364553
124.166.164.60,spam,0.4218317625220315,1754526630.365086,1755087895.365086
218.246.219.68,c2,0.8610671645601834,1755854841.365814,1756257348.365814
47.143.111.112,malware,0.8711701643004797,1754399709.366587,1754415769.366587
40.171.48.200,scanning,0.6021846275013051,1754154463.367051,1754381474.367051
12.202.68.179,phishing,0.43206359443644893,1754807490.367575,1754843700.367575
107.247.141.245,malware,0.6397701244309909,1754795979.368093,1755107228.368093
59.240.120.36,malware,0.3247577060045095,1754243251.376315,1754292585.376315
60.131.85.191,phishing,0.5876718701789981,1753495291.377136,1753797419.377136
44.180.31.72,malware,0.20562043684341913,1754665001.377858,1754983056.377858
65.213.145.116,spam,0.9240255853056597,1754873493.378558,1755416221.378558
162.148.223.131,malware,0.558491400421112,1755817645.379294,1756236084.379294
146.30.97.150,malware,0.35007253486102463,1754438121.37998,1754996169.37998
240.231.67.209,malware,0.6984461729211311,1754795997.380667,1755243959.380667
83.161.252.64,phishing,0.663780941477725,1753935421.381152,1754154235.381152
156.208.214.92,c2,0.7428446149219261,1755180091.381737,1755417162.381737
251.198.200.253,scanning,0.4890167034465075,1753867695.382248,1754243250.382248
176.98.212.216,scanning,0.7459365934345084,1754221250.38272,1754656086.38272
42.219.128.50,malware,0.9082785055066783,1755093108.38319,1755646840.38319
223.25.35.235,malware,0.35781161298067976,1753618695.3841,1753831285.3841
18.25.253.100,malware,0.8196879474510784,1754365750.384591,1754927131.384591
238.233.194.233,scanning,0.46542885755847496,1754412002.385074,1754965853.385074
64.160.62.133,spam,0.5144268599157242,1754637448.388265,1755119545.388265
130.203.156.217,c2,0.60201978025208,1754566678.390057,1754683641.390057
174.145.161.99,malware,0.9125911701953876,1753645513.390943,1753651781.390943
181.217.237.174,spam,0.6829025586942036,1753638083.391845,1753884806.391845
9.107.22.189,malware,0.5523283915700504,1754621582.392593,1754691016.392593
224.200.195.33,spam,0.6555273173211448,1755805307.39349,1756316070.39349
121.246.48.125,scanning,0.15871047508355884,1755603110.394009,1755916274.394009
12.224.227.220,spam,0.3516092687918827,1753868577.394516,1753881332.394516
28.183.223.216,spam,0.2260298588819259,1754531618.39502,1755026801.39502
38.81.109.114,spam,0.8468611333100327,1754062127.395512,1754205996.395512
163.48.235.14,phishing,0.5836165213797498,1755441393.396008,1755829192.396008
95.146.103.183,phishing,0.3028682593902447,1755390903.396499,1755682347.396499
237.25.197.29,c2,0.3064147965470021,1755148260.396991,1755258956.396991
145.177.109.50,spam,0.7265135115342061,1753802450.397481,1753969656.397481
196.173.17.232,c2,0.1906413599593649,1754184701.397966,1754583607.397966
96.225.122.136,c2,0.6002153254712661,1755095111.398472,1755190934.398472
251.192.212.74,c2,0.922154460171066,1753604976.398989,1753623584.398989
20.205.29.10,malware,0.1931576183223474,1754568096.399475,1755032000.399475
152.80.32.4,spam,0.281594207673393,1754133189.399989,1754170357.399989
172.239.150.108,c2,0.9055659475031883,1754214737.400519,1754733968.400519
173.192.158.141,phishing,0.8407842321543736,1754758141.401034,1754983471.401034
215.34.108.116,spam,0.7551211223449882,1755462348.401521,1755508091.401521
98.72.162.106,c2,0.6346669395551465,1755809193.402014,1756177443.402014
227.17.220.72,spam,0.8887501228816811,1754008073.403447,1754530663.403447
129.105.14.135,malware,0.6753174666845402,1754676159.403928,1754823615.403928
194.170.238.207,phishing,0.8684605869255748,1753465565.404512,1753799910.404512
197.103.134.190,phishing,0.157409845230375,1755023140.405245,1755573845.405245
95.36.136.254,malware,0.9673568007377156,1753431185.405752,1753972234.405752
89.206.215.43,malware,0.5996011341272818,1755090542.406228,1755124089.406228
84.98.56.49,spam,0.18854677865925362,1754330145.406962,1754591145.406962
82.230.36.174,spam,0.8293373589850237,1755423477.407493,1755429699.407493
41.236.28.192,scanning,0.6548146952898269,1753966512.408044,1754520000.408044
129.159.89.12,spam,0.18577755638429944,1755577057.408585,1756016367.408585
233.25.163.108,c2,0.8414677795552564,1755340651.409018,1755699004.409018
64.22.208.207,scanning,0.3602366073966705,1754760338.409506,1755008109.409506
74.80.127.130,phishing,0.45425044879776444,1753532998.409935,1753836930.409935
5.28.81.194,scanning,0.3789780413118353,1755321279.41028,1755659242.41028
198.92.118.116,c2,0.8830137069855019,1756004348.410507,1756563893.410507
102.4.115.190,malware,0.2112647730435106,1754172324.410884,1754263790.410884
157.147.145.4,spam,0.9772091111075764,1754948846.411324,1755065460.411324
213.225.229.140,phishing,0.33999259383889896,1755229242.411636,1755677297.411636
73.97.102.80,phishing,0.823254335208066,1754740286.411921,1754985565.411921
181.106.240.237,scanning,0.6590399418778828,1754446882.412156,1754812887.412156
225.203.41.87,malware,0.9177724256318373,1753472962.412377,1753852831.412377
72.189.90.215,phishing,0.16372411833573122,1754890860.412627,1755119126.412627
126.124.154.116,phishing,0.5912092921855094,1755550840.412858,1755921966.412858
90.18.219.178,malware,0.9802988077149626,1753878286.413093,1754222622.413093
160.144.191.252,spam,0.7784752271509465,1753956233.413311,1754352600.413311
49.49.208.154,c2,0.12371980387591106,1754301592.413527,1754571936.413527
172.192.90.2,spam,0.4779256112487257,1753847370.413742,1754277941.413742
195.9.12.200,c2,0.12625882323795098,1755937034.414558,1756541102.414558
104.195.243.56,malware,0.3799572212447373,1754501957.414933,1754915833.414933
60.244.226.32,c2,0.8100683636316764,1755463842.415334,1755655459.415334
151.55.41.252,spam,0.8303113140910724,1755458043.415616,1756012809.415616
101.67.112.158,malware,0.2609577909514903,1753797790.415854,1753875622.415854
253.32.77.248,scanning,0.30907756619783766,1755700938.416128,1756116192.416128
205.154.217.117,c2,0.9665917628137949,1755653013.416382,1755805543.416382
64.163.150.39,spam,0.16986834749242632,1754602623.416614,1754732352.416614
143.202.149.207,phishing,0.7352071332469159,1754185895.416837,1754776825.416837
7.53.238.172,phishing,0.9760258474157688,1754213069.417059,1754276306.417059
244.132.197.142,malware,0.10290599663702606,1753456554.41728,1753954411.41728
143.239.208.99,scanning,0.14063038557147745,1754754609.417535,1755092915.417535
145.145.233.212,spam,0.6229152637500831,1754875344.417758,1755280648.417758
173.27.252.216,spam,0.47226403024830255,1755530701.41798,1755775741.41798
213.152.209.11,phishing,0.9464955221593822,1754343040.418203,1754474651.418203
88.164.109.24,malware,0.24145337268366845,1753578091.418469,1754035066.418469
112.171.73.50,scanning,0.6676670264049634,1755963891.418693,1756144588.418693
242.201.35.24,malware,0.6159815780019863,1753690889.418956,1754212399.418956
147.172.126.174,scanning,0.6388144588260802,1755422867.420621,1755699736.420621
82.7.211.15,phishing,0.13832583588445135,1754971099.421297,1755538084.421297
106.40.65.35,spam,0.43164490387982324,1755162312.42198,1755678984.42198
88.20.32.223,malware,0.7385031131715059,1755013758.422645,1755391262.422645
69.82.9.42,spam,0.9016765327904386,1755505223.423165,1755698574.423165
124.197.23.107,phishing,0.13120624160269045,1753558884.423662,1753968021.423662
175.83.25.39,spam,0.3138462881566803,1754190850.42414,1754553102.42414
166.36.165.170,scanning,0.8598972259137422,1754322688.424659,1754661156.424659
217.101.193.85,malware,0.8890916318128783,1755573829.425194,1756059758.425194
190.53.195.50,malware,0.17293107492321352,1755671874.425515,1755914947.425515
18.60.116.142,scanning,0.6738557527065112,1755343237.425744,1755676606.425744
246.116.40.9,malware,0.11473082515213251,1755230528.42635,1755376781.42635
95.143.34.242,phishing,0.5559250651459201,1755386232.427008,1755480749.427008
217.165.168.20,scanning,0.5878719767685466,1755906637.427251,1756101368.427251
184.218.17.42,spam,0.43977988275250945,1755225928.427478,1755657142.427478
48.59.128.112,phishing,0.3722671697408517,1755386260.427702,1755827508.427702
95.44.88.20,scanning,0.4625164645408236,1754553205.427925,1754610875.427925
219.18.102.95,malware,0.7504215971989874,1755757754.428148,1755952232.428148
237.253.29.226,malware,0.21799538143660402,1754012638.428405,1754602582.428405
9.57.184.148,malware,0.4132652278664556,1754580963.428652,1755083193.428652
54.19.18.24,spam,0.5621002398363617,1754331427.4289,1754548530.4289
141.181.6.25,phishing,0.8979141434954278,1754442982.429121,1754476135.429121
20.250.106.16,c2,0.7747309716160249,1753827192.429339,1754115178.429339
249.215.243.131,scanning,0.9346824942084513,1754979505.429936,1755072408.429936
145.249.213.93,scanning,0.6490419236503626,1755846026.430206,1756396235.430206
246.151.75.207,c2,0.49009043140569364,1755121068.430432,1755424891.430432
183.66.96.58,c2,0.9118888123662902,1753839327.430653,1754427655.430653
201.217.50.90,scanning,0.41969567408580744,1755086312.430871,1755352486.430871
121.81.26.247,phishing,0.24997539143493988,1753979464.431177,1754311931.431177
251.88.105.73,phishing,0.13075632454532818,1753539294.431427,1753786211.431427
184.230.29.236,c2,0.8031075859025345,1753860743.431652,1754127408.431652
137.81.235.59,phishing,0.7513763327120566,1755231329.431875,1755237316.431875
173.33.148.162,c2,0.18793596799241408,1753619097.432097,1753782079.432097
171.223.167.113,scanning,0.8160056345533707,1753778093.432321,1753884452.432321
116.62.218.3,phishing,0.9251485771262219,1754246660.432544,1754300132.432544
85.90.119.78,c2,0.7594548808795262,1753893514.432767,1754176836.432767
233.118.157.238,phishing,0.9089102112510968,1754657477.432989,1754855351.432989
27.151.199.22,scanning,0.2642980142953804,1755214082.43321,1755623909.43321
67.194.69.82,phishing,0.17712262953152208,1753891693.433432,1754039576.433432
247.233.51.193,malware,0.46175595102438527,1753457022.433674,1753741233.433674
58.209.185.166,scanning,0.28564064746220097,1754503668.433891,1754661269.433891
35.188.39.244,malware,0.8521892629699929,1755342482.434107,1755445495.434107
17.236.124.124,spam,0.9544562745395647,1755267469.434322,1755430431.434322
135.55.158.76,c2,0.6137878893714064,1753962496.434609,1754289665.434609
155.47.100.224,malware,0.31966554007587894,1753673550.434827,1753729711.434827
154.125.138.39,malware,0.2187059347248788,1755672016.435043,1755929898.435043
139.144.222.150,phishing,0.49565832630382345,1754418507.435259,1754438226.435259
15.77.228.125,scanning,0.11966147946083115,1753689549.435509,1753963884.435509
227.212.170.96,scanning,0.7174489478171258,1754383966.438255,1754827597.438255
92.155.17.46,scanning,0.8456588979215414,1754815196.438959,1755337491.438959
140.26.152.60,phishing,0.6339611753615956,1755114199.440246,1755357649.440246
204.201.26.110,phishing,0.5709874136517404,1754864820.44075,1754949230.44075
211.21.141.99,c2,0.1359169417942315,1753438039.441159,1753978717.441159
228.99.211.187,phishing,0.5960699040400846,1754534861.441536,1754834587.441536
144.12.108.60,spam,0.886921813773131,1753672361.441786,1754029776.441786
171.246.150.4,spam,0.7221917612938517,1754049096.442035,1754123431.442035
36.122.17.182,phishing,0.5876218047541958,1755151465.442286,1755185102.442286
62.118.84.252,malware,0.19632952012373756,1755233982.442528,1755443640.442528
26.88.24.31,c2,0.48566239611908857,1753861917.442757,1754215212.442757
109.134.87.111,malware,0.475071032146263,1753996933.4431,1754311746.4431
13.135.240.232,phishing,0.40278816427860475,1755800135.443329,1756309350.443329
7.20.237.226,phishing,0.8929430382904937,1753862207.443553,1754285895.443553
100.177.90.212,scanning,0.5603579441868884,1755587911.443778,1756095204.443778
136.218.79.250,phishing,0.8580116112744803,1754910200.44404,1755135103.44404
1.246.245.74,phishing,0.5916909672422906,1755180480.444259,1755437221.444259
77.62.35.172,malware,0.7710337522633204,1754583062.444475,1754863567.444475
131.100.43.74,malware,0.10836540828104922,1754703077.44469,1755149819.44469
43.24.131.225,c2,0.6161997999649875,1755193265.445128,1755765791.445128
199.228.46.82,phishing,0.361048491279243,1753915956.445632,1754313742.445632
25.102.143.74,spam,0.4624211335639674,1755024110.446034,1755626499.446034
87.148.109.157,phishing,0.19529693579784083,1754727535.446509,1754962379.446509
83.226.48.27,scanning,0.368409274790794,1753728582.44709,1753926134.44709
198.192.56.135,c2,0.1977639333628612,1753617840.447545,1754000619.447545
112.145.233.90,malware,0.7046644900228263,1754071320.447962,1754167216.447962
162.26.6.10,malware,0.42684668226397093,1754068644.448377,1754660595.448377
197.48.151.91,scanning,0.5758703748692975,1753658381.448793,1754076435.448793
145.234.9.233,c2,0.5121635412985601,1753607098.449197,1754050368.449197
17.119.41.64,c2,0.27279075579081713,1753761686.449611,1753971459.449611
136.110.109.91,phishing,0.7998460908816434,1755347123.450025,1755902644.450025
80.118.6.80,malware,0.4738897522961679,1754613732.450435,1754938071.450435
137.224.32.2,scanning,0.8675182927022105,1753654505.450883,1754010181.450883
234.121.212.23,scanning,0.5557686181077719,1755016635.451311,1755027345.451311
219.15.245.35,spam,0.34311322709576386,1754257279.451733,1754346343.451733
210.186.237.159,malware,0.46313953030407284,1754230002.452142,1754694715.452142
232.206.240.26,c2,0.9868657649750485,1753577080.453977,1754144771.453977
31.109.111.111,phishing,0.5321135859181089,1755192139.454784,1755294060.454784
60.34.165.195,c2,0.12028181534957513,1755158732.45529,1755178410.45529
52.44.86.155,spam,0.46318818809747075,1755576906.456081,1756076842.456081
96.48.46.220,phishing,0.6946852369996046,1755046601.456911,1755159213.456911
226.17.97.225,phishing,0.5790838737273585,1754086432.457523,1754121976.457523
240.179.158.41,malware,0.12788167912125184,1753541197.458072,1753855296.458072
128.66.235.114,c2,0.465367445975835,1754948159.458506,1755507784.458506
143.243.127.221,malware,0.32359659640947613,1754921385.458937,1755070527.458937
71.50.59.164,phishing,0.3538847838799616,1755531434.459453,1755977966.459453
83.2.43.215,spam,0.4818446404040534,1755017078.459919,1755598831.459919
14.252.99.251,scanning,0.9760656628420026,1753967632.460687,1754342161.460687
149.249.10.91,c2,0.7709272075759938,1755619886.46119,1755872053.46119
185.101.89.152,phishing,0.6123238934038784,1754690263.461428,1755213767.461428
30.91.228.228,phishing,0.10672802782171276,1755816566.461649,1756102000.461649
78.225.201.215,scanning,0.6084175553738536,1754731562.461868,1755333851.461868
190.170.156.58,phishing,0.9319237360940095,1755966064.462085,1756084347.462085
45.66.104.196,malware,0.7260721857822242,1754788314.462301,1754933016.462301
4.115.41.140,c2,0.6349912494797966,1754515368.462517,1754583619.462517
59.135.188.181,malware,0.2748856812681022,1755787732.462766,1755997631.462766
96.178.50.96,c2,0.42899513761638763,1755828655.462984,1755874178.462984
182.134.50.241,phishing,0.7337359261305184,1755410524.46322,1755936132.46322
220.28.160.167,c2,0.22125647553324318,1753766372.463435,1753984927.463435
215.242.237.28,malware,0.5670967931988277,1755450090.463651,1756025970.463651
83.114.8.187,scanning,0.755393553469568,1755001716.463865,1755107327.463865
67.104.157.150,phishing,0.15896006606263324,1755298127.464079,1755700346.464079
207.46.129.122,spam,0.12616502230571333,1754842495.464294,1755365036.464294
240.217.239.72,scanning,0.719576330576453,1755431218.464508,1755862648.464508
40.209.178.74,scanning,0.25916572184442943,1754648822.464723,1755157814.464723
149.183.69.207,phishing,0.4452297703275049,1753891694.464938,1754421314.464938
46.190.70.182,spam,0.32606197573427104,1753818599.465222,1754361628.465222
209.181.223.172,spam,0.5102099896143051,1753422267.465438,1753747932.465438
180.134.166.86,malware,0.4898680803653833,1755263978.465653,1755465446.465653
44.100.28.64,c2,0.548898138532521,1753905332.465868,1753962624.465868
141.72.43.240,scanning,0.38567810666455327,1755047252.466083,1755444968.466083
200.106.154.94,phishing,0.7548407427329451,1754593773.466296,1754679734.466296
90.244.91.86,scanning,0.7971817459601817,1755899096.466511,1756011979.466511
171.42.186.140,scanning,0.40280160679540955,1754203356.466726,1754519756.466726
62.159.205.200,scanning,0.6229728784265013,1754789275.466941,1755070938.466941
144.18.68.235,phishing,0.7739058674660995,1753990322.467157,1754258662.467157
27.118.36.196,spam,0.4521687064366724,1753413935.467504,1753517052.467504
106.101.111.198,c2,0.7523306187354794,1753526580.467724,1754073429.467724
198.184.232.193,spam,0.3391377586233616,1754232302.467942,1754461374.467942
205.147.105.35,phishing,0.2515851737694896,1754203250.468158,1754236327.468158
39.110.192.166,malware,0.49248226326405353,1753807994.468373,1754112424.468373
126.65.100.42,c2,0.8043889009692264,1754676265.468588,1755025855.468588
201.139.36.184,phishing,0.5778287442013279,1754991967.468823,1755477867.468823
211.99.52.158,phishing,0.8141470823234885,1755203411.469044,1755450570.469044
220.93.167.233,spam,0.7187991350478562,1753685312.470145,1754255575.470145
170.123.243.177,phishing,0.7688185261384068,1754755308.472791,1754883724.472791
196.166.214.164,malware,0.5202046757697942,1754713084.473643,1754988819.473643
17.65.167.106,scanning,0.1676282457991843,1754676672.474321,1754755620.474321
28.32.7.206,malware,0.5903115493665778,1754311980.474924,1754437626.474924
30.158.144.151,spam,0.10228807197991024,1754637212.475568,1754664206.475568
108.144.82.4,spam,0.8049600009854929,1754984541.475828,1755525050.475828
31.28.73.59,c2,0.9995436837024221,1755022074.476433,1755321831.476433
186.179.118.17,phishing,0.8784920963379683,1753627937.477003,1754162033.477003
106.200.90.171,spam,0.841451415892693,1754349108.477449,1754715747.477449
42.185.54.97,malware,0.18652713085971978,1753914635.477689,1754346258.477689
233.191.112.110,malware,0.6344893584444395,1755200112.477921,1755342558.477921
5.72.64.180,c2,0.8030791875249561,1754816110.478186,1755244787.478186
88.119.149.164,phishing,0.47423132139044233,1754333954.478408,1754599110.478408
121.247.114.134,phishing,0.9556412517144063,1755679244.478627,1756122247.478627
48.178.231.56,malware,0.5463942461956017,1754135910.478846,1754548868.478846
65.105.61.138,scanning,0.6348831438802337,1754379039.479121,1754831568.479121
