domain_length,entropy,consonant_ratio,digit_ratio,unique_chars,vowel_ratio,consecutive_consonants,has_common_tld,is_dga
13,3.1098206747703117,0.5910698068802198,0.05346153765478711,10,0.40171569922894906,1,1,0
9,3.2078349281118035,0.4921805595732075,0.008905536269655711,6,0.3422682433377781,1,1,0
8,3.2335887912767403,0.32870360970874146,0.03915678930601664,13,0.49662085667266054,1,1,0
12,2.445356083452036,0.5898853279959566,0.021651726135783568,7,0.4917005812306612,2,1,0
17,2.4112108041683613,0.523197919866736,0.01686316343134796,7,0.3003593225827224,2,1,0
24,4.067497728798102,0.6469265936583146,0.32604318811488553,11,0.2993246300709671,4,0,1
46,4.45236056142441,0.6338371402768185,0.4234721507924427,15,0.1849323285701595,4,0,1
11,2.3813078233791476,0.44194406620552745,0.03015849543714696,7,0.36793607893039365,2,1,0
15,3.365899549107157,0.5703152714062636,0.0678351587682866,10,0.36636929226208353,1,0,0
19,2.8871920896219,0.3924463134217907,0.08030403858488193,9,0.36885861229684913,2,1,0
8,3.1069070329030564,0.4269995517923131,0.03169317468709861,13,0.4150306836805926,2,1,0
47,3.5731187285137396,0.7367031184173563,0.24344933002118874,13,0.14295758180206078,6,0,1
9,3.210285832484158,0.3647704996663204,0.0881452072713235,14,0.3928461528572561,2,1,0
17,3.45573933914812,0.3131145163331731,0.07971310041244846,7,0.40442670434882194,2,1,0
24,4.200652233980577,0.6948027705329852,0.13414286078877993,22,0.2348304184289696,5,0,1
17,2.578339137500374,0.32722776060492126,0.003873946279506102,8,0.35044695640161205,1,1,0
11,3.2936849690933507,0.4593972683024947,0.002240374208772078,9,0.4630594535382573,2,1,0
15,2.26500932133089,0.3149386441690057,0.016481675432953792,14,0.4104607188686423,1,1,0
6,2.619445165172909,0.5951630819762634,0.09169274208124156,12,0.35272336725471204,1,1,0
19,2.2491726645662413,0.5128337315788337,0.02173318828279478,6,0.3343481960067889,1,1,0
41,4.395288856314405,0.6139908000091172,0.3783553357062026,19,0.2741954579258956,7,0,1
21,4.4743819685938595,0.8658027339376513,0.4713622733074778,21,0.23426229750004215,6,0,1
5,2.5712031580964023,0.45841621861979265,0.09372751788201487,11,0.3369758545512812,2,1,0
24,4.492679617485444,0.7852454565024828,0.30116742193849505,18,0.2968080199267952,5,0,1
7,2.4456933179880234,0.40759460543886794,0.06811049749848527,9,0.4401721261195232,2,1,0
29,4.395755378754483,0.6952633338796301,0.4638129800890264,23,0.15163321460390566,3,0,1
16,2.166874181432594,0.41013928049386267,0.054952138347603846,12,0.35552746319586553,1,1,0
44,3.618038075305954,0.6642090774182503,0.32081579255067816,18,0.22766389995747066,3,0,1
22,4.121373695311449,0.621437389458625,0.4666006788083463,21,0.12143327384076358,5,0,1
10,2.859221200978027,0.47101327290572803,0.06759052396885638,7,0.48885653029627685,2,1,0
33,4.421699233430618,0.6901280480783255,0.49048046994337247,23,0.12752117408498226,6,0,1
17,3.992193887578015,0.7389739474547704,0.4907976451961201,10,0.13339035127590212,7,1,1
29,4.427632579314303,0.7888089630478905,0.47774616400580394,11,0.1078551817545366,6,0,1
8,3.418912781305143,0.45652542152534453,0.006582602120552828,6,0.368167999668217,1,1,0
32,4.330511835746335,0.6536072850495838,0.22162738856125325,22,0.21607729309386975,7,0,1
33,4.259114268464383,0.8051769098951529,0.11482722243514615,15,0.19587184428077975,6,1,1
15,3.177193775167278,0.535769866700553,0.07237549112342627,10,0.32006961762503744,2,1,0
27,3.8551358550687898,0.8991579117703334,0.2382657896323841,19,0.28931703919259144,3,0,1
10,2.976463694544833,0.48909700842542103,0.06313332520798706,6,0.48771984394631546,2,1,0
7,3.4480271366287063,0.37165992370595635,0.06396300379168106,7,0.45891768149572165,1,0,0
13,2.8726616328763215,0.47293569164581917,0.08876787691106353,7,0.34663702067895086,1,1,0
19,2.372563615880096,0.4442064128897777,0.020854234834265184,10,0.4426522086719834,1,1,0
9,2.0371490718983383,0.41446670835813326,0.04354673929967099,12,0.31129454702627046,2,1,0
17,2.680193044822696,0.4924917791522855,0.07041380878669135,7,0.3506705788349407,2,1,0
31,3.866186651203404,0.7040992805005063,0.4058408520032677,10,0.2062586033031249,3,1,1
5,2.258208707741029,0.4012429513187513,0.022862336459775458,13,0.42489433179679664,1,1,0
17,2.038645607051519,0.4458763354422942,0.08982715738107411,12,0.4249893975750819,2,1,0
10,3.36363418290755,0.4367474626345438,0.09960075981194133,12,0.37481938692516326,1,1,0
9,2.452921141754164,0.37476719245794576,0.03864083182851712,5,0.3644750211433322,1,1,0
35,4.457905286273437,0.6614976243563557,0.42895456307206936,12,0.2027661031828934,4,0,1
12,2.1366063742855044,0.3064753532468611,0.04044594977474064,11,0.35722556939548317,1,0,0
31,3.557050455377973,0.7333883929499597,0.30940600159809195,19,0.2971296972986721,5,1,1
16,2.6356599544963673,0.5162378246053043,0.08217588813957971,8,0.3402599133950597,2,1,0
5,3.3541168055229535,0.4102834262283017,0.09009627331098424,10,0.30918340676288697,2,1,0
15,3.2981862175750924,0.5239722539755151,0.039092152999518376,5,0.3342516424685779,2,1,0
6,2.28350306196495,0.5251968345001174,0.059957628616941976,12,0.3567975182845895,2,1,0
12,2.8340933399985353,0.5952346088252867,0.007876364562121752,13,0.3694671678967598,2,1,0
14,3.096871706190697,0.46378324288980655,0.04621885076850205,13,0.48800144973443854,2,1,0
12,2.4377758490507375,0.42121923126213134,0.0006837796994064616,13,0.46101245742627833,2,1,0
43,4.0788864293701925,0.7932618446718241,0.445211423795984,16,0.1676983166809142,5,0,1
18,3.4773219318394855,0.48797288468412914,0.017602070241048352,14,0.43172509941226145,1,1,0
9,3.13959820360092,0.5962026560194187,0.08780416350610766,14,0.33449914342173886,2,1,0
10,2.655770094107533,0.5123081683525591,0.06300287648058939,14,0.40822141127458755,1,1,0
6,2.801122555299763,0.3919741382828359,0.09281321914765218,13,0.46059645052709147,1,1,0
41,4.234256043795933,0.6294059033322669,0.4493120772422793,18,0.1611298281582187,5,1,1
16,2.748260832482765,0.5378178546211805,0.01691633446271107,10,0.45607995177751903,1,1,0
13,2.617430048165766,0.3539278759549112,0.05131653883375621,10,0.38922160792733673,2,1,0
31,3.592116860173273,0.6153191710468989,0.34604832768936256,15,0.16857273277912194,3,0,1
10,2.2534724512273754,0.33969487404813703,0.04531387264516337,6,0.3101849362506474,1,1,0
16,3.46043169020992,0.5156116258993206,0.045009427253185436,14,0.49118055612875683,2,1,0
13,2.137119056357425,0.5348684380526072,0.07357499177064723,12,0.3348276143121216,1,1,0
15,2.9015335883457887,0.5971619716027625,0.09761227562954988,6,0.46160747003976454,1,1,0
22,4.4647739192287705,0.7040810174628015,0.13554431566720734,13,0.2886919141986052,7,0,1
39,4.159855638149549,0.7304852419494263,0.38933865390082745,11,0.11095082040341485,6,0,1
45,3.66865955824709,0.6495944642767467,0.1280715101385803,24,0.19666796642231663,5,1,1
14,3.433284469716573,0.3131154375445075,0.007282312120505452,8,0.3484053716472446,2,1,0
9,3.2026089991931865,0.4665724540541963,0.05146718865152562,9,0.4980292080497036,2,1,0
42,3.9233500668587933,0.7111731242222935,0.25599605794731844,19,0.2280821696139214,7,0,1
17,2.917982640517657,0.3031871258124777,0.024025747060866656,5,0.4627638692550269,2,1,0
14,2.5401891829912424,0.4574403826811123,0.02628607483721959,13,0.4970312863469959,1,1,0
19,2.9619789473315414,0.5648663713921362,0.010478467217233745,10,0.3611689598527066,1,1,0
5,3.0875381348808126,0.4911653536443518,0.09968202209289329,9,0.4491858777451719,2,1,0
13,2.047596464834203,0.5051343070506873,0.04147344088865155,9,0.33450524448357505,2,1,0
45,3.734255256809162,0.7399745358486349,0.2577175591124017,13,0.11228838781542093,3,0,1
15,3.942066958165841,0.8666646618436784,0.16600376587695187,13,0.10044424298520689,5,0,1
14,2.484692625419488,0.4123941725216803,0.08112414178991173,11,0.3653553014377464,1,1,0
12,3.350773901717996,0.41372907870625053,0.08769658922959357,6,0.3189161989877839,1,1,0
11,3.0267580982748763,0.45532131861750824,0.09504143204327478,8,0.3327053704519469,1,1,0
45,4.420763291157371,0.6060979349673168,0.4640272077974491,12,0.23502345189998722,3,0,1
10,3.213803229033574,0.4612275340313253,0.09856544116412536,10,0.42373663806481865,1,1,0
48,3.7617700101449785,0.8210042770983246,0.22691527169188463,16,0.16419726102791743,6,1,1
9,3.486134224923654,0.5503538962754893,0.024089231798841804,11,0.39584431098686457,1,1,0
7,3.1724297122728893,0.3394995922959335,0.01671329873692039,11,0.44693405850531176,1,1,0
6,3.212585042242261,0.4788491532473698,0.060226539882320906,5,0.4609049428831962,2,1,0
27,3.749098949703113,0.7855952691562123,0.24120859550979193,14,0.13168065876522553,7,1,1
14,2.217550737361395,0.479897479985877,0.013124322476760875,9,0.3318463671947087,2,1,0
5,2.584308570977233,0.506449230034812,0.07972638893210963,11,0.4850269294989517,2,1,0
13,2.501353625733893,0.5584108944948483,0.034978794838780615,10,0.3994064467559214,1,1,0
23,4.3235637715149675,0.7176737299744412,0.2799277377580759,14,0.28585570058547066,6,0,1
22,3.5660440433448177,0.7397468415832099,0.48297052498425397,16,0.10115168835362794,6,0,1
15,2.7911994275806657,0.3718297398411535,0.04019943686887335,5,0.42722066098582434,1,0,0
23,3.785463802893301,0.6113272272772563,0.18439082616892521,12,0.29837616660078825,3,0,1
18,2.5777482288184466,0.5001302013159823,0.0982421538546116,14,0.33979893996623567,2,1,0
11,2.300910969338774,0.4895117365909491,0.038527168934484504,11,0.4797141886114986,2,1,0
13,3.3435001998537874,0.5579832424876485,0.01783764993957281,5,0.4274254613703301,2,1,0
10,2.2082600685744267,0.5419650287519915,0.027812476011276212,9,0.36684082118362515,2,1,0
22,3.8573473702622225,0.7179602831494615,0.14486916146440196,24,0.2168287575055986,4,1,1
45,3.998397834613636,0.7749407392377972,0.40959824660868616,16,0.23079731593672811,6,0,1
15,2.907967295468011,0.5344964602297602,0.0674616046165422,12,0.4109290365123634,2,1,0
11,3.09596832380422,0.360182790924752,0.05276590260993963,13,0.38370380825987177,1,0,0
33,3.729511914453894,0.6283457464194031,0.4269729173294007,14,0.20461468469405947,7,0,1
17,4.390496153986183,0.8408951212570441,0.16713709034011495,20,0.2235281890050772,4,0,1
17,2.456847523107628,0.5827080374385396,0.023057408496971177,6,0.4102184449980242,2,1,0
24,4.301156381919705,0.861137237683443,0.25757206876566907,13,0.21162938499860773,7,1,1
5,3.0324652154437053,0.5946171691300284,0.09409026071283769,13,0.34495528014455,1,1,0
13,3.1921184957129216,0.37395964196407844,0.029103054115130512,14,0.33478431862945507,1,1,0
26,4.00040059247341,0.6869947486628406,0.2870050836917329,18,0.20300839811314808,3,0,1
9,2.770622266934979,0.31675388389672904,0.061204462600919086,8,0.34438501467298843,2,1,0
17,3.0376453183774808,0.5410358403139868,0.06289602285342734,8,0.4206641552083347,1,1,0
6,2.5730434864006826,0.4571292396138117,0.03814008227198236,6,0.4827344267090395,1,1,0
38,4.409935774424347,0.7692540729510404,0.10305091518895729,19,0.28725475707358317,5,0,1
39,3.9797158949163034,0.7941237336549232,0.21506867415083933,14,0.2937320408031454,6,1,1
16,3.326006314981725,0.5353944713107983,0.07946711043644239,11,0.48693181306488087,2,1,0
15,2.9654250496596006,0.35128670764086245,0.08949925090038836,11,0.4198026132161763,1,1,0
12,2.9009876814969995,0.38615462214866725,0.05914858598889131,10,0.4168500359399241,2,1,0
17,2.7049322951730286,0.3886689170582316,0.052879671806756304,10,0.4406006576340601,2,0,0
8,2.232119064041051,0.47336010406563994,0.09659127442655364,9,0.32795456424957364,1,1,0
22,4.422240653725179,0.6441219280391028,0.2818576464161118,10,0.2405654466968438,5,0,1
7,2.078800937599562,0.43161451333480105,0.0016821191230326216,9,0.4117253334708854,1,1,0
17,2.4049485004214963,0.45654179726881794,0.04925204526161702,13,0.3454365635795181,2,1,0
5,2.1645601204570375,0.3168660223399602,0.005792892919717008,11,0.4408604320902211,2,1,0
9,2.160252967851715,0.499608697880549,0.005919205229740033,6,0.46036481015137504,1,0,0
17,3.8878602298271203,0.8372943422698302,0.13894885513995373,24,0.12479091527047181,4,0,1
19,2.240638540217988,0.5894405529416686,0.06183168711550599,12,0.3059504662073578,1,1,0
8,2.8720786790821444,0.3400161539899258,0.06257915043249304,13,0.40426933346238464,1,1,0
19,2.940738409459657,0.309290035270852,0.025567860183333724,12,0.33472190791048595,2,0,0
13,3.3231405911256817,0.33996806191929707,0.044980555147893064,6,0.30621912584240746,2,1,0
15,2.449501889810022,0.42673945520094403,0.04188490598635122,14,0.38351091899380985,1,1,0
18,2.4637675751064285,0.36418004007933913,0.0492946833816526,9,0.4120210437888954,1,0,0
11,2.3695530872310115,0.36489538545251676,0.019951243414199085,13,0.4505023302368903,2,1,0
15,3.172715497927348,0.5608194006467655,0.08127391950018664,12,0.37290422458061456,2,1,0
9,2.6420901202798377,0.3971493068620683,0.028817987056550722,8,0.3426133967217519,1,1,0
12,2.828633020028739,0.42503918057878814,0.03267185813593404,11,0.36558892501246465,1,1,0
34,4.247537787978849,0.8295528388279234,0.32470976811468827,20,0.2838778544464272,7,1,1
14,2.235219394209936,0.40198261224650983,0.09815379104773227,7,0.4342824505176275,2,1,0
6,2.1537945632315587,0.4663069237883899,0.020440871577096398,7,0.42722591707834734,1,1,0
11,3.3024101994849517,0.4568630000058359,0.03578894685195653,10,0.4057957152339255,1,1,0
5,2.3982225224869245,0.37845560939743117,0.037427703181254116,13,0.35109479066395893,1,1,0
21,3.5583772839536665,0.8547308385069485,0.4808080500616124,13,0.25728096676221546,3,0,1
16,3.4209401619199293,0.5502340776835144,0.08350807507460474,7,0.4377421177602291,2,1,0
36,4.344826381229203,0.8191436447765582,0.31638743687777005,12,0.22480723560459,3,0,1
18,3.4378823398028597,0.41858690406172044,0.02054145797914393,12,0.3005571221400572,2,1,0
19,2.04273082453562,0.5798875519379518,0.0712740036387972,14,0.4166928394505897,1,1,0
42,4.09258457595538,0.8006697510734909,0.3382605202274965,23,0.20364330079069637,5,1,1
19,2.364964519922319,0.3800507080523665,0.019178299659806608,8,0.34261137020899934,2,1,0
9,2.313790102466005,0.3371823975308432,0.03937633927982046,5,0.4119020964741034,2,1,0
10,2.3789567678597345,0.5681423589956118,0.03447932418217122,9,0.44872067158404255,2,1,0
43,4.249457998152346,0.8348726921137938,0.1724176204884395,18,0.2275408377704631,5,0,1
7,2.094382029996327,0.39329715906943036,0.09970067706387922,11,0.4317302824334298,2,0,0
23,4.0707746499474196,0.6543845110320998,0.35563272247812383,22,0.24643418257388874,7,0,1
7,2.464181337615895,0.3966504566384755,0.06574223141734949,12,0.46664495873686096,2,1,0
16,3.7446539704428066,0.7902533896780409,0.42382701227985786,17,0.12425288974699795,5,1,1
5,3.1298139033586105,0.37206938219503227,0.07693144803465853,14,0.4740955975327184,2,1,0
20,3.962079925708242,0.627988672489492,0.11296187544969301,19,0.10195356438645434,5,0,1
5,3.1901450974495944,0.5503331438429595,0.027549681468219147,6,0.44107568184656154,2,1,0
47,3.665998965591564,0.681070459384298,0.3039595129769037,18,0.2100045609418216,7,1,1
14,2.8786478657781234,0.3184473669363326,0.047884495722123624,7,0.49436385755012613,1,1,0
7,3.180074003530054,0.5276562020186826,0.09329435342217328,10,0.42817671977042615,2,1,0
17,2.298774062568296,0.305960838286932,0.05603129041622093,7,0.4490211508820861,2,1,0
10,2.615550433662711,0.5492635065373008,0.029081495702643657,8,0.4234393279448152,2,1,0
15,2.7951064812434208,0.4082581924864729,0.08961850597934225,14,0.387686037484065,2,1,0
26,4.05324942594663,0.79600388818168,0.41804440095628403,23,0.24302690707180374,7,1,1
43,4.102375506828094,0.6989021886403172,0.4136043169569915,17,0.2249977874865172,6,1,1
13,3.193911538523186,0.4077648675756862,0.08935355096054709,5,0.4581476624660251,2,1,0
18,4.392816638609089,0.8968297464782244,0.3410057760590389,20,0.2739058947301869,6,0,1
15,2.0708682340229743,0.5301133477608116,0.08153084421126504,11,0.47104007777811857,2,1,0
7,2.5268251431820947,0.32421223127632737,0.05941852704134154,13,0.4512370676581667,2,1,0
27,3.9950968830860285,0.7065460362090324,0.15165911005678892,10,0.1804544943679053,3,1,1
9,2.7618041900856776,0.44010229845554927,0.0007629534019620633,10,0.42833016538389057,1,1,0
20,4.374823788059768,0.6158043996545529,0.11807846307870085,23,0.2170882864538246,7,0,1
18,3.47095485357932,0.5313634875686146,0.08538867238119077,8,0.3033491800310248,1,1,0
9,3.4341582908609762,0.45528394320235377,0.06041671733100587,7,0.35416289332801715,2,1,0
7,3.1606426888312438,0.501820140660296,0.031072047440849706,9,0.49411446755012073,1,1,0
9,2.083029859442263,0.5082113290973654,0.0057640037612199935,6,0.38124997997525956,1,1,0
9,2.6453117532611894,0.35915738023432475,0.06589761559209419,6,0.439371842510086,1,1,0
17,3.6858998524168296,0.7103682242382683,0.3700605339418642,15,0.19507193176040394,3,0,1
39,4.1042870902463315,0.8176824235022453,0.38372364551745786,16,0.16508689527112197,4,1,1
37,4.370305963234445,0.8390137774704395,0.24370127215129,20,0.13196138369715765,3,0,1
13,2.6354849689975657,0.34389909914313915,0.07685697445444212,12,0.393474422680658,1,1,0
19,3.1367589754964667,0.5631897541106795,0.05367860044439109,11,0.4798356156323814,2,1,0
11,3.4970119243512325,0.3519738606069111,0.05259997420995987,6,0.3033947285860528,1,1,0
5,2.89316482122043,0.43231112565721924,0.048125946259780554,9,0.4096080859657541,1,0,0
9,3.410918466857009,0.32606158788834927,0.04276540692283916,7,0.4608408572160935,2,1,0
49,4.343475331641134,0.7715528191023816,0.19080741484415828,13,0.10304265558231332,5,1,1
14,2.6521728918750354,0.30121868524786205,0.0024399523625595943,9,0.35499727694271205,2,1,0
10,3.0030356471700452,0.43304105311250285,0.07232111696900367,7,0.3499123784376643,2,1,0
11,2.319822682399207,0.506367690871972,0.03146685130526562,7,0.37367770854672955,1,1,0
16,2.7134696656424504,0.3548490066816396,0.037263742938844824,12,0.4483230591363782,2,1,0
6,2.1176173145055346,0.46589572269421664,0.06142218144568229,7,0.33568336650860625,2,1,0
22,4.269033098786759,0.6202137247386923,0.42654604460124357,18,0.10099504119414714,6,1,1
10,3.339379002507018,0.400494264148866,0.0658777457131059,12,0.3044158698363462,1,1,0
23,3.9579381034968546,0.6537164184798371,0.2986829598506618,15,0.2899374962597908,7,0,1
17,2.4680969873866663,0.5985414607495934,0.06494751305313753,9,0.3425801742155967,1,1,0
7,2.6854295655651,0.5813337326566888,0.07172461569546523,7,0.4072628023936128,1,1,0
13,2.7404154561983214,0.5910309239408944,0.0699547679283795,11,0.45361585459197995,1,1,0
32,3.767444121237329,0.830835118709433,0.39333905688202553,22,0.22428356101643374,5,0,1
20,4.019916147145729,0.8132330418265556,0.28447467100254675,22,0.26036153153069064,7,0,1
7,3.1625881425511246,0.5768268525551584,0.08647668803663036,14,0.4438477040360923,1,1,0
17,2.5217235388328563,0.31448785869327844,0.023355193843267598,8,0.4695061752624092,1,1,0
15,2.047542771844914,0.40944269438941855,0.03833417055650765,7,0.347995992401252,1,1,0
7,3.014842284004772,0.4956606575416009,0.09565040618420967,11,0.327589120336177,1,1,0
47,4.431369388015156,0.719492399727859,0.13785163690413405,21,0.29889786658438,6,0,1
16,3.3771901800602726,0.38273160552613666,0.07426220829223788,7,0.3733372942188076,2,1,0
13,3.011607980955679,0.5292551429355329,0.07112097615738755,8,0.42427153019175634,1,1,0
12,2.2869185256587605,0.49811071355674225,0.011049050764110592,14,0.3491706334251087,2,1,0
9,2.88467079716008,0.4840404813476331,0.09506354166539593,5,0.3467722454104725,2,1,0
18,3.367642974741814,0.5228803715395265,0.029248729921651853,6,0.45264484094537927,2,1,0
18,2.5258401464497426,0.3761776883834027,0.014437307433213021,7,0.35635769398378153,1,1,0
49,4.205484112353277,0.6443196288892191,0.21583950079698672,18,0.16630213348057424,7,1,1
28,4.089092080562643,0.7815859455676436,0.46826406364999384,10,0.16192433921117058,3,0,1
17,3.0920791158583176,0.43169433964131704,0.06726058167347373,13,0.4893069622434598,2,1,0
33,3.7977057294744205,0.8304731909921301,0.4877659703706124,12,0.13774400273462414,4,0,1
10,3.1983129543577338,0.5401884261686888,0.08087467999369666,9,0.45652488807010827,2,1,0
11,2.1464834957686576,0.4584029999523105,0.01815682161007375,14,0.37729304077748305,1,1,0
10,2.488587560097317,0.41818690330733543,0.016972257037785154,13,0.49844657943772164,2,1,0
19,3.1652925713207067,0.5735537946078321,0.02663313497868043,11,0.3536671442522985,2,0,0
7,2.690289906161521,0.5249546953047486,0.005427702942809543,10,0.3170099873528421,2,0,0
14,3.324029706521579,0.5019728362524469,0.08390576965853419,8,0.4745269459843819,2,1,0
18,2.6026067930861387,0.31718979906722533,0.013494957127409946,9,0.4111472412815348,1,1,0
24,3.5397575424728824,0.8720469058444478,0.48561321181461425,16,0.19027181968356627,4,0,1
14,2.0280121895904797,0.33645060481599853,0.046297341924923685,5,0.3635078999280515,2,0,0
13,3.0440933091264313,0.49815199443181984,0.023489820441451106,6,0.49157097897940116,1,1,0
18,3.373831441788017,0.38988807124333336,0.08845685077188781,6,0.48363537949745256,2,1,0
19,2.803979709518778,0.5215513476830008,0.07357591578467085,11,0.47340259767540444,2,1,0
16,3.4827638580914697,0.5334456308375622,0.0028144054780654183,7,0.4279924409844832,1,1,0
39,3.5514462100762283,0.6268243960629946,0.344819448186798,15,0.10765261661895537,4,0,1
19,2.64428944128512,0.5928800057169761,0.01377755660806439,13,0.4724826052972164,2,1,0
12,2.7730660666544606,0.4550084227187108,0.06389474999825077,9,0.481649296210025,2,1,0
12,3.3162043424840215,0.3653610874436845,0.04932600876237565,7,0.36546428840600687,1,1,0
13,3.436375247411231,0.5325590465875298,0.08085102220349477,11,0.4269019040433881,1,1,0
5,2.8338294085957325,0.5282229897023331,0.068414626191981,9,0.3001387035270785,1,0,0
12,2.4607253683796086,0.4241682224386464,0.0818530492991782,11,0.4570778997911837,2,0,0
6,2.3589876524017255,0.4975836764433573,0.08763317385858325,13,0.4433167946648606,2,1,0
8,2.715572314550708,0.30651799218742976,0.018063924832264922,14,0.33990196961203106,2,1,0
5,2.4445078499813357,0.3873689656925847,0.05835578073284303,5,0.3488872458192138,1,1,0
24,3.6667882517208015,0.6971001961318263,0.10448853860688852,12,0.29843153846368453,3,0,1
10,3.25170020759824,0.36963362658881166,0.02433487365614887,13,0.4317643154322732,2,1,0
24,4.336808309882376,0.8135315989425311,0.49818174576490315,24,0.2720820742957246,4,1,1
49,3.773742571087495,0.8332539612734539,0.1084343688176749,24,0.1239974988919424,5,1,1
16,2.1351602578591176,0.570873391553703,0.07878688484152045,7,0.30776099412377633,2,1,0
9,3.1431908445524046,0.3392613418118746,0.03173684664409739,14,0.4163948202565529,1,1,0
19,2.7243563639343726,0.43917863599241624,0.07451098704803398,12,0.34377051671060443,2,1,0
13,2.5414138069545418,0.388937726993861,8.099247496552443e-05,14,0.3871946588729225,2,1,0
5,2.9164841426408517,0.5660765531556728,0.05786161411807698,11,0.30393883071843175,1,1,0
42,3.9606377716304273,0.7218813227613574,0.16024134481720076,19,0.13378063504019472,3,0,1
18,3.66080345344778,0.7094298967362536,0.2468489826916705,14,0.1814411111524882,6,0,1
7,3.2164586465287153,0.548292703409593,0.09910973557743594,12,0.49783973801516024,1,1,0
12,2.393096078961788,0.3687069140441444,0.05322902542228356,10,0.3305400959843147,2,1,0
10,3.371144204142848,0.31372218398429746,0.05329240482838365,11,0.46145890389099964,1,1,0
42,4.176571895000569,0.7305899375510245,0.10290090984844161,10,0.2783861896651829,7,0,1
13,2.811175476169435,0.5050995763745549,0.0359228329367993,8,0.35100766761144747,1,1,0
9,2.599356501072468,0.5157786336014546,0.03962903666786262,5,0.3268724864019823,1,1,0
37,3.682929629433044,0.7920046631380576,0.4897558337861645,18,0.2685464058542062,5,0,1
6,2.846701490750302,0.3235858300097779,0.04932048258518482,8,0.3644302551633071,2,1,0
18,4.442621581145892,0.8373180105570996,0.34013028032419995,22,0.25539481899824124,6,0,1
7,2.4975183773070997,0.3365971977099626,0.041136120206477333,9,0.32254251158563124,1,1,0
8,3.0530216292604075,0.3216658242033973,0.06889151266192116,6,0.49630037346999106,1,1,0
32,4.137612919272807,0.6991787638032105,0.4764263784247451,24,0.233964270341322,6,0,1
11,2.4198781959058557,0.5331659778944864,0.06428248009175978,13,0.4587473871539728,2,1,0
16,3.4715025145444818,0.5305033617781256,0.020218556604429772,10,0.3013623256274692,2,1,0
14,2.6157908803020797,0.4824110643955965,0.051623850349262194,12,0.434771054961318,2,1,0
10,2.0577985215533903,0.5478718951700645,0.09664743281707681,10,0.48019033613373846,2,1,0
7,2.5365517884956246,0.4502469993762862,0.010424821790127659,7,0.40464894773009474,1,1,0
19,2.2244634809637085,0.3730333462973742,0.07051853400542189,7,0.46793390496766013,1,1,0
18,2.4564280614380043,0.4709913317668233,0.07881217567388843,9,0.40369672072247775,1,1,0
11,2.1439544260106236,0.5769737594796873,0.06750267391983562,7,0.4947159969062194,1,1,0
22,4.264989532668198,0.8628601661843125,0.2612339230809688,13,0.21881822691467684,7,0,1
32,4.303665211413316,0.7193429541379911,0.3515314415331571,22,0.21847388151092995,4,0,1
15,2.0652144379316857,0.5232951465691811,0.050670390364659236,8,0.417476339045157,2,1,0
15,2.4442795591782964,0.5058725283265234,0.0321008106585318,13,0.47826376440370544,1,1,0
12,3.4114400368769857,0.48415017302752617,0.03905110259574551,11,0.32509541098478945,2,1,0
19,3.4240899071840407,0.3773210818358603,0.02728153179864471,12,0.4827640277187415,2,1,0
15,4.219580253545587,0.6750915538632987,0.2167848731993256,10,0.21801182624488388,5,0,1
44,4.338970931418323,0.7332757328381068,0.22607127097908572,14,0.139650053060122,7,0,1
13,2.0421852041268744,0.5772400977461104,0.001631730046471225,14,0.4139342567890617,1,1,0
12,2.015536147056232,0.33264399382448007,0.08133182054204802,13,0.4752049483433676,2,1,0
16,2.5499601282592166,0.5209537052217209,0.06733559999047237,13,0.4668834910830944,1,1,0
5,3.4703869422306814,0.46699662330687464,0.04543889201039567,9,0.32484995925398064,1,1,0
11,3.345256722287177,0.536501084466011,0.008275201858733294,5,0.30237418420428125,2,0,0
39,4.04078106547246,0.8410855464076901,0.22015450139094167,10,0.2627978858808141,3,1,1
34,4.358397958928131,0.778110522169644,0.26373146403397696,19,0.16704408511037244,6,0,1
16,3.23664254612979,0.3937824837568711,0.05496769649600534,11,0.40148661460437257,2,1,0
8,3.1378752678066606,0.5213935740000297,0.022176746947787096,12,0.3289729891048172,2,1,0
30,4.478144823904603,0.870212020272599,0.48486405914508246,24,0.29985361484400197,7,0,1
9,2.161665311794515,0.4850656077993688,0.034912947260428394,6,0.3737158344011634,1,1,0
12,2.8155807926193157,0.3347002052202131,0.06867003240788525,14,0.49100773243662305,2,1,0
6,2.153167727719806,0.4832512723105549,0.04935277491972019,14,0.4899984695733155,1,1,0
21,4.272864270527175,0.6991972885616752,0.3722954378608362,23,0.15855216757082916,4,0,1
9,2.3799898845661698,0.5156779584162334,0.022790279186854126,11,0.3467071392586517,1,1,0
19,2.282494637888397,0.3863111089417032,0.0955303847120893,13,0.3916033579148855,1,1,0
23,3.7126064272762007,0.8650188602957627,0.39657878924688206,22,0.14819767554103988,6,0,1
23,4.17265795324224,0.7333048186349491,0.48151088529921704,14,0.27170766735907326,6,0,1
38,4.286119174415851,0.8966400583913422,0.3020113633448679,14,0.12477096928732972,4,0,1
19,2.2467440420582303,0.41740569750523016,0.06516768444048682,12,0.34072873947617943,1,1,0
19,2.3500069665908816,0.5286616138273375,0.011017122148498726,14,0.38420709459517705,1,1,0
39,4.457985500941869,0.604985643267396,0.1669477688551153,22,0.1530487895946495,7,0,1
16,4.116078599920631,0.6151061704585845,0.19578610313365635,18,0.1912080973634936,3,0,1
