ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
222.131.254.2,botnet,9,0.9476890761598262,205,16,36,1
238.194.241.149,phishing,7,0.9750228969679788,221,22,7,1
198.42.244.82,scanner,7,0.5276863276408877,17,19,77,0
108.196.136.212,bruteforce,1,0.8111743784003066,12,17,35,0
156.25.81.83,malware,9,0.7075228451225978,269,19,49,0
131.72.99.223,bruteforce,8,0.7629771551458121,40,7,97,1
49.144.62.55,scanner,5,0.6869148628874894,39,17,11,1
151.33.104.105,scanner,4,0.7371792417939758,88,14,89,0
69.14.174.3,scanner,1,0.6617169669048262,100,0,24,0
211.155.2.102,bruteforce,9,0.5588016389479001,218,0,22,0
4.87.158.45,spam,8,0.6510163183121734,214,6,43,1
187.44.250.75,malware,2,0.8351661318328968,303,15,51,1
165.192.8.145,scanner,4,0.525190761265992,9,22,49,1
118.64.130.239,spam,4,0.6913661930669548,216,19,22,1
26.180.158.26,botnet,7,0.5211495835141009,120,13,79,0
23.29.9.72,spam,3,0.6781331342695625,309,27,18,1
236.216.63.150,botnet,8,0.5438058457548586,162,20,44,1
143.122.104.184,bruteforce,7,0.6698200486736496,151,28,32,1
249.73.147.105,spam,4,0.9190438473308898,304,11,58,1
47.86.52.181,bruteforce,9,0.8067043507675082,83,4,56,1
129.1.57.147,scanner,6,0.841147212146656,201,6,74,1
190.205.71.230,spam,3,0.7519000638632967,49,11,9,1
140.153.26.29,spam,7,0.9611908506932825,148,18,63,1
15.173.244.253,scanner,6,0.7705793191019312,219,4,89,0
129.59.106.220,botnet,8,0.5521470440668602,154,6,4,1
185.2.114.146,scanner,5,0.9665515303145235,96,27,38,0
52.59.33.96,malware,6,0.5665316839674034,323,26,42,1
221.88.59.154,spam,1,0.9995851709065404,98,6,7,1
231.199.18.246,malware,8,0.7176921309079024,339,12,42,1
111.233.21.221,scanner,1,0.5367427335426598,185,24,60,1
161.165.127.237,bruteforce,3,0.9320510527285645,133,19,90,0
238.34.106.128,scanner,2,0.5464414507482419,315,16,20,1
195.82.137.219,phishing,6,0.5872161605059061,336,29,63,1
143.138.110.90,malware,8,0.7086735260172163,146,4,21,1
251.23.76.224,phishing,8,0.8380931354890786,112,13,5,1
101.131.12.201,malware,7,0.5605700082069579,16,10,30,1
185.240.97.120,bruteforce,7,0.811312591955103,33,19,63,1
37.47.198.1,phishing,8,0.8901931910015881,61,18,59,0
60.249.139.149,phishing,5,0.5617480520732439,195,22,38,0
139.43.114.186,malware,3,0.8237853059958992,86,24,36,0
108.43.77.226,scanner,2,0.9794379407626483,122,3,38,1
162.24.252.132,botnet,3,0.9836975180712686,253,21,23,1
192.115.118.218,scanner,3,0.5808313018852637,126,16,23,1
144.9.108.194,botnet,7,0.8798520432812117,337,16,58,1
35.210.133.19,malware,1,0.9233162173739251,161,2,48,1
187.180.243.243,spam,7,0.9444816190294572,315,13,6,1
8.205.9.195,scanner,6,0.661840709278799,171,20,46,1
166.28.14.87,phishing,2,0.6350592247330236,300,5,87,1
23.209.45.211,scanner,1,0.5239305325791782,330,24,15,1
28.25.9.175,malware,9,0.6997358904398032,358,24,1,1
4.54.65.67,spam,2,0.5619782244521754,251,9,92,0
135.54.207.31,spam,4,0.8931286575843984,8,26,74,1
74.18.155.81,scanner,9,0.5714832859342808,250,16,33,1
156.146.228.87,scanner,9,0.9094526749181141,238,29,24,1
20.12.76.43,bruteforce,1,0.5538067807373555,34,1,70,1
139.175.142.145,scanner,2,0.7403077396305662,265,26,14,1
182.49.27.211,malware,2,0.6923171290115824,103,11,96,1
4.21.213.119,botnet,2,0.800771892308799,156,23,83,1
101.38.33.97,bruteforce,8,0.7593859283225765,173,20,70,0
44.169.39.97,botnet,8,0.7993132630775488,197,15,84,0
140.129.250.156,phishing,8,0.500481842602032,210,15,89,1
74.85.208.90,malware,4,0.5637518086598738,217,2,84,1
67.198.235.200,bruteforce,8,0.7585600923757134,200,24,38,1
212.75.226.209,spam,7,0.6148330518433206,232,17,11,1
92.232.9.86,bruteforce,8,0.5381585773374894,115,6,63,1
102.184.224.214,phishing,1,0.6088505423438975,300,9,32,0
108.164.204.91,spam,3,0.8899297790905769,76,7,29,0
192.78.85.222,bruteforce,6,0.7708470465174864,217,27,30,0
107.167.100.226,spam,1,0.5950384420783044,52,17,29,1
108.59.225.250,scanner,4,0.5079891860130495,83,16,86,1
48.116.226.106,spam,9,0.6787977968198378,257,2,11,0
147.199.230.33,bruteforce,7,0.678734795901209,131,7,49,1
44.252.219.165,spam,1,0.867562604321955,198,19,84,1
112.88.35.81,malware,6,0.959718090713064,274,28,78,1
88.148.129.31,scanner,6,0.6860070294841674,354,4,91,1
108.224.29.204,scanner,2,0.844066340496618,82,24,64,1
172.11.50.121,phishing,6,0.8174527687917785,248,19,38,1
177.243.151.152,scanner,2,0.7110401422172726,68,11,60,1
250.187.138.13,botnet,8,0.5329450402459586,141,24,68,0
91.199.73.200,malware,7,0.736732250552184,139,5,7,1
192.19.71.73,phishing,6,0.6770692778134917,339,27,94,1
71.77.27.130,botnet,6,0.7750971929253441,273,22,74,1
121.42.7.13,spam,9,0.5626985392337146,256,23,7,0
213.110.219.35,botnet,9,0.8621199014827118,362,9,5,1
23.45.253.15,phishing,2,0.8938752169293385,3,9,68,0
130.60.114.204,scanner,3,0.6942308207715415,267,0,47,1
64.248.51.164,malware,7,0.5876379304489302,356,8,36,1
195.68.66.249,phishing,9,0.8117890056263277,334,17,15,1
175.82.1.172,botnet,6,0.9779059837869452,307,2,39,1
229.191.245.209,botnet,1,0.8502515847148524,354,0,38,0
78.27.218.54,phishing,7,0.5617411169848074,89,9,36,1
202.66.163.102,bruteforce,1,0.6986100490838907,14,26,2,1
120.190.152.214,bruteforce,5,0.9576844236449039,135,2,15,0
48.166.46.222,phishing,9,0.817211308828045,219,29,84,0
21.157.91.159,bruteforce,9,0.5735760980840754,285,17,55,0
121.115.153.235,phishing,1,0.862296099930643,181,6,98,0
150.148.0.165,scanner,6,0.6767593945000183,126,6,77,1
77.84.45.137,phishing,3,0.7447671960780766,125,21,60,0
145.46.212.223,spam,9,0.7075232803842937,194,9,25,1
231.58.53.86,malware,3,0.8628483018774098,197,27,14,1
12.191.246.6,malware,2,0.6089530662882657,350,26,9,1
53.143.89.5,spam,8,0.6941848898780546,217,12,49,1
73.173.231.14,botnet,3,0.8722728592309011,7,3,35,1
172.190.105.222,botnet,5,0.8523913968398373,230,11,86,1
52.115.25.53,botnet,6,0.6008721383762602,190,2,5,1
109.28.18.47,botnet,1,0.675331969631455,92,22,78,0
136.22.116.106,scanner,7,0.5071820123970054,144,15,17,1
163.222.52.227,spam,7,0.7650862599183305,15,10,69,1
96.185.4.16,malware,5,0.6404707011035944,112,2,77,0
17.159.101.250,spam,9,0.5059329583456367,300,24,54,0
224.179.19.112,malware,2,0.7123525032460543,195,25,47,1
120.193.211.111,botnet,5,0.9634348558391242,305,7,95,1
210.0.57.93,scanner,2,0.9617005828310619,204,6,49,1
221.210.171.232,phishing,2,0.6860514268253706,315,13,74,1
6.107.102.50,phishing,9,0.7245889407844495,67,1,62,1
118.109.199.88,bruteforce,7,0.6213407317365498,126,9,23,0
20.245.13.133,botnet,4,0.5341538888620468,159,2,93,0
169.39.33.124,botnet,8,0.846963341393626,335,23,16,1
208.44.198.80,spam,4,0.9000263534082156,344,27,81,1
71.154.77.78,scanner,1,0.9400523206801632,341,10,7,0
172.32.32.44,scanner,3,0.9676436455664863,151,18,43,1
20.244.110.164,spam,1,0.9579816829521329,283,7,78,1
7.159.239.195,scanner,2,0.5136917120588006,150,19,44,1
167.220.23.214,scanner,2,0.989047454139824,62,4,9,1
70.111.215.104,phishing,7,0.6897510108065259,183,29,71,1
215.53.37.74,scanner,4,0.9430538424198975,212,8,78,1
80.202.31.45,botnet,9,0.7203801001260703,72,12,80,1
61.197.215.225,phishing,2,0.711095255512496,321,10,60,1
53.127.178.76,botnet,9,0.5055953069780852,283,25,10,1
184.26.165.62,botnet,6,0.5262207236998909,153,1,5,1
18.126.108.103,spam,8,0.8356395325200688,187,11,51,0
192.246.76.117,bruteforce,7,0.9688203037132528,59,2,7,0
104.157.244.49,scanner,8,0.6122001333465954,255,14,22,0
169.115.140.162,scanner,9,0.54695951469315,182,27,24,1
100.221.124.25,scanner,8,0.6069285164924347,24,27,42,1
194.127.99.146,scanner,6,0.6061599232824164,24,0,22,1
5.18.169.18,phishing,8,0.6465678017588163,313,23,35,0
254.120.31.149,malware,8,0.5473717337723281,37,27,55,0
10.36.176.86,botnet,2,0.6177633559858106,301,10,3,1
13.182.144.9,bruteforce,2,0.9606374171664316,99,24,71,1
88.171.205.46,bruteforce,1,0.9451096187246854,146,9,19,0
136.118.164.19,malware,2,0.6581521703604567,279,24,42,0
191.219.173.233,malware,7,0.9984467289275647,54,2,46,1
94.198.250.250,malware,3,0.6491765537407799,71,13,72,1
26.231.45.118,phishing,4,0.8609149095391748,242,20,87,1
252.45.202.14,malware,4,0.8220044110269547,126,15,20,1
85.62.71.3,phishing,4,0.5322770727233643,320,8,33,1
28.124.156.87,spam,2,0.6711484230023489,253,13,6,1
146.162.254.77,spam,6,0.9757498088968857,67,20,15,0
76.174.113.133,bruteforce,1,0.5254334666397276,152,0,69,1
231.74.249.59,spam,5,0.587442162482913,148,0,78,1
203.58.238.234,phishing,2,0.9854728879353598,225,3,73,1
47.94.222.141,phishing,9,0.5198963799246876,325,22,90,0
78.112.108.106,botnet,2,0.7233036741672335,179,22,96,1
89.32.96.190,malware,6,0.9591755194816773,309,22,31,0
79.15.43.186,scanner,4,0.9718393942714947,2,28,6,1
120.229.133.108,scanner,6,0.9896604457900491,288,21,1,1
217.142.3.56,malware,2,0.7406606307645197,200,28,19,1
64.195.221.162,scanner,2,0.5432399939157331,6,0,15,1
219.94.55.32,scanner,7,0.8863516408186165,360,26,34,1
236.230.115.9,scanner,3,0.8544917360486282,154,18,64,0
191.104.199.78,bruteforce,3,0.7898066973849014,256,20,83,0
161.86.20.55,phishing,7,0.9441179358142767,167,11,49,1
76.184.129.141,phishing,8,0.9557850444933903,162,19,75,1
126.250.131.84,phishing,7,0.8416221366267899,336,26,82,0
178.114.47.123,malware,3,0.5560499736030642,294,3,88,1
78.29.28.136,spam,3,0.5477625864568099,10,8,46,1
140.40.229.26,bruteforce,7,0.7043148760731326,356,6,51,1
50.1.54.104,bruteforce,3,0.6463502992723273,300,24,73,0
184.13.133.234,scanner,2,0.56649159221241,130,28,11,1
128.103.253.95,botnet,7,0.8055954105962002,204,13,4,1
81.216.60.224,phishing,3,0.8417649019817681,315,22,82,1
12.240.12.147,bruteforce,5,0.8489841316224793,91,25,87,0
172.239.88.95,bruteforce,7,0.5876386293853577,313,2,41,1
59.36.24.16,botnet,2,0.6529219035573299,110,14,64,0
249.165.170.241,scanner,8,0.5995264517823493,289,10,1,1
250.86.141.134,bruteforce,2,0.8006671155889905,246,9,89,1
217.22.125.60,bruteforce,4,0.7835407176709382,60,19,9,0
235.139.140.100,spam,4,0.7516567185474541,109,14,39,1
103.225.133.63,botnet,8,0.6480282792753407,231,24,65,1
38.127.49.254,scanner,1,0.6185264633985659,124,16,17,1
180.39.7.189,scanner,9,0.9452039161280359,202,18,67,1
8.103.224.34,phishing,6,0.5244269782964389,270,10,87,1
236.206.227.188,spam,4,0.8281991894442329,259,19,1,0
57.226.173.22,scanner,6,0.5097884905151393,22,15,24,0
87.39.172.183,spam,6,0.5969190638381507,199,3,77,1
179.85.132.95,phishing,9,0.6447417344314748,79,6,20,1
13.27.249.84,botnet,4,0.9432429846306212,271,10,64,1
225.207.61.93,bruteforce,8,0.5688674667863354,343,19,20,0
87.23.97.7,bruteforce,1,0.9689032777073642,52,25,76,1
166.36.252.68,malware,6,0.9077281521177987,265,23,81,1
226.169.85.133,malware,5,0.8395232120583959,52,16,85,1
192.177.233.87,malware,3,0.7058730731003846,271,18,40,1
246.251.14.223,bruteforce,4,0.9526284385615561,227,25,88,1
123.200.106.250,spam,8,0.7639775149044253,179,9,30,1
181.152.88.125,malware,2,0.6856037639699037,312,14,23,0
113.212.136.247,botnet,8,0.792811995032304,199,5,23,1
240.165.149.107,scanner,7,0.6161338246868183,191,12,56,1
87.176.67.221,spam,1,0.636439088609511,22,2,47,0
15.64.53.158,bruteforce,2,0.9596572540057047,39,7,17,1
93.19.32.233,botnet,7,0.8969634207639674,335,6,2,1
236.99.251.214,bruteforce,3,0.756750364585556,229,4,88,1
77.134.135.156,spam,2,0.7082836956158864,17,17,33,0
173.106.200.217,spam,1,0.9037849695041122,221,26,15,1
120.207.73.11,spam,7,0.7853181666794966,163,20,32,0
31.11.123.223,phishing,3,0.7075168667780056,359,15,34,1
78.178.171.96,scanner,6,0.7577243959978637,168,8,60,1
50.116.16.163,malware,8,0.6163546219314929,0,10,86,0
129.156.178.64,phishing,6,0.600984941351925,336,20,31,1
253.131.86.156,scanner,7,0.9945453895079615,347,27,15,1
16.62.75.181,bruteforce,6,0.9847959105765252,253,18,20,0
85.108.16.168,malware,7,0.7104135545034964,198,13,87,1
141.179.57.224,phishing,5,0.7576307659098982,211,6,31,1
165.241.78.204,phishing,9,0.9135970688910744,169,11,2,1
61.112.120.207,botnet,3,0.8629178275417482,151,18,13,1
34.69.16.240,phishing,6,0.5497746167497692,64,7,96,1
241.248.19.201,spam,9,0.687305527140603,17,20,16,0
59.68.214.161,bruteforce,1,0.6250756216157194,89,4,15,1
102.119.205.145,phishing,5,0.9963150958397431,13,5,25,0
57.82.224.129,spam,4,0.8743507942160439,18,10,76,1
13.237.154.198,scanner,9,0.5238826045748817,81,25,28,1
187.5.96.94,scanner,1,0.9500189832995682,248,28,12,1
110.226.150.138,spam,4,0.963979189899486,108,21,85,0
51.146.50.220,botnet,1,0.6666344881433475,6,2,76,1
87.67.83.211,botnet,3,0.8209888809456891,319,10,54,1
42.218.56.226,scanner,4,0.841019496169162,1,22,58,1
196.247.165.62,bruteforce,1,0.8647738107969509,262,24,16,0
7.111.252.199,phishing,5,0.8467536365420958,27,11,62,1
178.179.25.154,scanner,6,0.7798590042024695,347,0,74,0
246.18.8.61,scanner,1,0.9769219552789479,336,3,10,1
20.105.236.50,spam,4,0.7561870860638398,285,19,66,0
208.245.80.150,botnet,4,0.5554566141133985,253,0,91,0
141.139.9.65,bruteforce,1,0.5402127415865814,84,5,52,1
224.157.7.149,spam,2,0.5091883096144194,200,1,30,0
22.17.193.176,scanner,5,0.7139616934321346,291,26,97,1
172.8.194.54,malware,2,0.6366181325410416,277,12,16,0
26.212.93.220,phishing,3,0.9476094576733469,334,15,10,1
100.25.33.8,scanner,9,0.9335739293167611,77,10,15,1
138.47.182.107,spam,5,0.9189212510796976,209,13,26,1
242.53.205.168,malware,1,0.9336390586996866,125,5,61,1
119.142.80.245,malware,5,0.6488028397322043,9,15,15,1
146.95.101.151,scanner,3,0.7130587721148387,239,16,6,1
62.45.86.99,bruteforce,1,0.6558690296379162,277,9,81,1
39.142.52.216,botnet,3,0.5430405265614255,307,28,1,1
192.190.219.80,malware,6,0.9620231467591334,169,20,87,1
16.103.230.70,phishing,5,0.8079631328708172,168,21,98,0
194.245.140.108,spam,1,0.5662761999687449,303,25,35,0
47.250.8.191,spam,2,0.6030294783269142,324,12,89,1
34.208.218.157,spam,5,0.725376313759025,256,12,1,1
165.170.85.115,scanner,9,0.5259470389744485,352,1,89,1
64.151.198.34,spam,5,0.6359958906140142,249,0,38,1
176.11.150.207,spam,5,0.8517231938356034,183,22,80,0
97.120.140.87,phishing,1,0.9602032410148862,228,0,41,1
102.95.172.114,botnet,5,0.9643657078756764,326,29,12,1
227.192.46.58,bruteforce,8,0.7600145417254498,202,6,64,1
237.132.120.205,scanner,9,0.6560776274220605,171,12,10,1
118.4.187.96,scanner,3,0.9603728275620185,80,16,27,0
243.20.151.128,spam,4,0.8933174531006323,48,8,39,1
124.145.20.54,phishing,7,0.7935559579521314,214,12,71,1
138.151.103.111,malware,7,0.9172764507239857,176,15,70,0
213.216.115.188,spam,1,0.729415184423789,94,4,45,1
57.250.127.151,spam,6,0.5560974173508135,117,21,11,0
150.195.161.120,scanner,9,0.9691190597850268,97,29,24,0
70.155.94.99,scanner,5,0.7670035385176648,73,6,57,0
167.41.150.70,spam,8,0.8476452761572266,36,0,40,1
208.1.151.145,scanner,9,0.6961461464408967,329,7,89,1
109.64.69.69,phishing,3,0.5678707611712347,186,5,37,1
121.108.59.247,malware,1,0.6359408974745119,265,11,3,0
178.92.11.103,malware,2,0.5218363147830039,234,1,68,1
175.194.111.65,malware,5,0.5437898009542266,357,0,68,0
155.47.87.62,spam,7,0.6024595561641092,308,14,1,1
44.146.186.136,bruteforce,6,0.7805055655128754,330,16,94,1
55.107.46.2,spam,4,0.9964423684898498,339,19,79,1
253.221.221.113,spam,9,0.9218616545752247,306,2,45,1
167.172.159.193,phishing,4,0.5429335265465209,70,29,31,0
166.204.10.138,malware,3,0.9211718358312433,148,26,37,1
112.186.89.248,scanner,5,0.76815565407312,363,5,69,1
55.147.208.17,scanner,4,0.8301617337066558,261,15,43,1
68.132.187.151,botnet,2,0.564882860047832,286,9,85,0
174.51.137.174,botnet,3,0.6977201135531632,139,12,99,0
156.96.170.154,bruteforce,7,0.9420608574354944,356,7,4,1
183.241.47.29,scanner,2,0.7126828145217363,304,16,71,0
27.145.103.60,malware,1,0.5635567387961604,30,27,29,1
202.249.105.69,spam,2,0.6555376427996598,264,6,99,0
202.113.20.152,scanner,8,0.6107598601839559,154,23,96,1
102.130.231.95,bruteforce,8,0.8434485200473223,115,4,11,1
190.104.228.125,bruteforce,2,0.955513882192205,208,7,33,0
2.65.230.113,scanner,6,0.8667449790169537,114,28,53,1
170.235.161.42,botnet,7,0.9218099922462828,50,26,17,1
20.96.67.173,malware,1,0.9029088313749452,71,0,12,0
236.74.124.170,scanner,7,0.5073021515394773,127,1,1,1
47.4.216.49,spam,8,0.5621851008469968,248,3,56,1
124.36.161.201,spam,9,0.7116895431165597,317,0,23,0
198.145.205.19,phishing,8,0.5560448322920388,313,28,7,1
206.39.16.188,spam,3,0.8674673825957089,142,20,78,1
99.92.41.209,scanner,8,0.5350937157645561,166,9,41,0
123.106.71.65,scanner,3,0.708120938511102,69,2,53,0
109.52.227.135,spam,6,0.6961446053066643,7,1,7,1
238.132.23.28,botnet,4,0.7717228282518622,162,6,78,1
62.234.16.229,malware,7,0.8146887193886444,62,1,98,1
20.2.164.218,bruteforce,8,0.9734781851369314,286,24,66,1
143.50.175.136,scanner,6,0.6355923994924646,233,5,84,0
141.175.2.193,spam,4,0.8329922443092681,217,7,81,1
73.158.104.118,bruteforce,8,0.517542394862216,343,2,74,0
154.208.183.34,spam,7,0.5005035006935643,252,20,53,0
137.61.119.115,scanner,8,0.5126791055384263,193,18,5,1
13.68.168.77,phishing,7,0.7244558768269563,296,8,97,1
1.88.46.4,malware,3,0.7775065757341654,256,0,36,0
228.190.179.10,scanner,3,0.5031058232808516,329,7,44,0
28.120.125.134,bruteforce,9,0.6982057702214886,241,5,11,0
155.247.139.62,spam,7,0.5204283437817647,288,22,64,0
180.175.66.174,phishing,1,0.8266419666160785,107,1,21,1
225.73.94.143,scanner,3,0.8156160158319741,36,22,4,0
199.35.141.248,malware,1,0.8920919940584249,312,13,89,1
112.205.130.113,phishing,6,0.7731304343006495,10,0,35,1
245.109.113.67,bruteforce,2,0.8114749141557069,83,6,35,1
126.85.18.227,spam,7,0.6397096465837768,217,10,35,1
204.181.68.10,botnet,8,0.5427269090785016,237,15,39,1
233.160.140.128,malware,6,0.8686530809881394,46,23,33,1
99.178.31.203,phishing,5,0.8059316666862755,344,1,77,1
112.229.23.35,scanner,4,0.9691659156743921,131,25,68,1
83.69.167.182,scanner,9,0.9946129208386241,210,17,44,0
109.171.189.234,phishing,8,0.9236420243206518,204,18,51,0
99.195.32.205,scanner,5,0.9928109297958863,82,9,38,0
56.163.181.235,phishing,1,0.8237231483489766,76,3,42,0
147.170.11.11,malware,8,0.5459745807256824,139,23,45,1
70.139.218.41,scanner,8,0.5449162695828189,127,27,30,1
153.105.2.3,malware,7,0.9035598870929065,65,2,91,0
84.155.150.176,spam,7,0.6184302179475896,241,12,35,1
195.169.215.107,spam,8,0.5304941035994742,150,5,28,1
168.133.19.139,spam,1,0.7361373023674528,54,28,41,0
96.123.154.21,spam,3,0.6573229278764556,146,9,45,0
236.239.113.13,scanner,4,0.794074574212343,66,26,48,0
86.34.46.214,phishing,6,0.8000755171232806,150,7,55,1
156.148.237.146,scanner,9,0.8407505005895416,3,9,8,1
159.187.124.110,bruteforce,4,0.7882211617029058,17,1,26,1
37.20.13.217,scanner,6,0.6904590235066164,11,19,98,1
91.231.59.124,malware,9,0.5118333496732994,255,14,29,1
23.222.110.124,phishing,9,0.9525442340617711,34,0,55,0
157.174.29.115,botnet,6,0.6634608649100706,42,10,66,0
90.211.37.83,botnet,5,0.7535752875054285,77,23,70,1
27.216.103.230,phishing,3,0.77846879283364,350,0,48,1
116.214.220.15,botnet,5,0.6574264673696915,322,27,80,1
187.2.9.207,phishing,3,0.6542404781975896,319,24,7,0
120.207.144.128,malware,5,0.6304307615955003,348,21,75,1
211.10.175.133,malware,1,0.6216766721946264,358,15,80,1
69.63.249.14,scanner,6,0.5151978648792366,51,11,6,0
50.153.71.69,botnet,7,0.9789573008348085,16,29,37,1
135.126.15.183,phishing,2,0.7976480293891085,210,28,9,1
78.100.55.105,malware,3,0.5540335045582314,226,11,3,1
132.227.47.248,scanner,9,0.7959792103369185,32,18,53,1
17.110.163.70,botnet,8,0.6161237974755145,327,12,93,0
80.92.227.38,botnet,4,0.6553410256409833,336,7,8,1
101.239.61.121,botnet,8,0.9005840941961372,300,1,40,1
48.9.232.36,malware,8,0.9429010094108065,76,26,17,1
157.205.3.44,malware,6,0.8499119465327507,67,18,70,0
56.41.254.228,botnet,1,0.9662907411317209,49,13,47,1
114.236.140.174,malware,2,0.952513531930532,157,22,11,1
210.160.20.208,botnet,4,0.775585059903758,197,26,10,0
79.245.184.69,spam,4,0.9539233296948502,257,0,61,1
253.69.229.67,malware,2,0.7724989755903421,33,24,2,0
48.203.227.161,phishing,9,0.5521369995536709,211,25,29,0
36.160.158.149,malware,2,0.9147276396581718,271,8,70,1
27.218.71.248,botnet,6,0.5656012322638799,63,18,51,1
101.189.95.128,phishing,5,0.6579800669216233,154,13,73,1
26.65.139.22,scanner,4,0.6898963981171355,320,3,66,1
17.6.106.68,phishing,6,0.9036429700811857,268,1,68,0
128.36.37.96,phishing,4,0.541768337336411,39,9,57,0
139.0.152.42,malware,9,0.7224707323365385,159,26,41,0
180.151.180.235,bruteforce,7,0.718357905531883,322,28,94,1
184.62.80.8,phishing,3,0.7910801197574971,13,14,64,0
187.172.26.52,phishing,4,0.676934390863104,119,0,4,1
146.90.85.16,botnet,1,0.7885812490826583,313,28,1,0
66.4.81.131,malware,6,0.9929471399510127,347,10,75,0
219.117.80.208,botnet,2,0.5357745926995581,45,15,7,1
70.114.6.50,malware,4,0.9373142283580451,345,12,82,1
142.165.231.207,scanner,5,0.6543147190353957,109,7,8,1
111.46.111.161,bruteforce,8,0.7328582181142875,218,26,94,1
43.90.28.128,phishing,3,0.870558741541156,120,8,79,1
185.228.132.221,malware,6,0.9550182317236373,288,14,58,0
96.187.116.70,phishing,1,0.5045377417682848,45,24,10,1
130.69.109.171,phishing,9,0.8310961371417602,337,25,66,1
132.55.220.187,spam,1,0.534776169819789,53,28,79,0
89.136.247.131,botnet,2,0.762839259585541,321,4,22,1
218.175.170.219,bruteforce,1,0.8748800441582629,53,20,52,1
100.223.128.57,malware,8,0.5847670706575675,3,20,98,1
181.245.143.51,scanner,4,0.8818924881640582,239,21,49,1
112.202.217.104,bruteforce,2,0.6547689299054782,79,19,67,0
127.54.0.90,spam,7,0.8052755654738386,200,17,4,1
156.52.185.73,botnet,8,0.8290205193536881,201,1,89,1
188.186.107.150,scanner,9,0.8244903635990929,255,27,57,0
8.249.176.42,scanner,5,0.5092723981390701,198,21,69,1
155.166.210.25,phishing,3,0.5761370038738394,72,4,76,1
38.84.151.24,botnet,1,0.9281013451786014,175,19,53,1
252.59.210.178,spam,8,0.9699211362975211,218,15,55,0
111.65.141.53,malware,6,0.7818339443892262,223,15,24,0
160.105.95.220,malware,5,0.798485680960695,282,21,83,1
176.38.167.42,spam,7,0.8775152950296239,280,28,96,1
111.103.76.204,phishing,5,0.703052643161268,92,3,12,0
8.206.25.140,phishing,4,0.6640081722445736,151,25,55,1
43.178.109.219,scanner,5,0.8841008328199651,79,19,47,0
210.236.99.63,botnet,7,0.5141428284824572,207,21,27,1
49.114.154.137,scanner,6,0.9426731440623235,91,10,18,1
247.166.64.199,malware,9,0.7204512623964068,19,28,89,1
218.70.243.7,spam,2,0.7521143074576906,52,19,51,1
200.79.66.237,botnet,7,0.8171390788320352,82,28,87,1
138.241.198.213,spam,1,0.6371928741654553,73,15,60,1
181.253.100.95,botnet,8,0.798693745724854,129,24,57,0
87.184.90.248,bruteforce,4,0.8465194734250041,258,28,67,1
214.102.248.126,malware,8,0.5589657249679725,358,22,2,0
155.181.112.4,malware,8,0.7602353902942424,183,11,11,1
88.150.175.211,bruteforce,4,0.6647100680707174,65,28,94,1
170.2.90.3,botnet,4,0.7786788628353257,152,5,13,0
156.190.80.159,phishing,5,0.5106471437484434,364,15,40,1
138.176.213.94,botnet,7,0.8713401781055841,195,18,6,0
126.112.148.100,malware,6,0.5842022522733572,14,10,12,1
53.86.229.204,spam,1,0.8446934738274212,209,11,43,1
89.53.184.20,scanner,6,0.8844074560763766,134,3,72,1
113.48.233.135,spam,3,0.8763059962219107,81,12,73,1
29.47.220.13,malware,9,0.9087510472918818,70,1,4,1
3.1.15.94,spam,3,0.6538725755907422,296,18,37,1
102.133.44.71,phishing,9,0.9835565826676462,171,10,36,1
133.55.198.226,phishing,5,0.5119090875670342,122,0,32,1
127.31.48.13,botnet,8,0.7406000480574438,288,8,57,0
158.24.212.60,spam,9,0.6351424691711478,209,9,12,1
59.212.155.240,spam,9,0.8699402249234371,63,2,18,0
58.19.161.133,malware,7,0.9026116427039345,62,7,61,1
210.187.230.171,botnet,1,0.9111962637589135,7,15,31,1
57.184.202.54,botnet,8,0.6484520278173452,244,3,40,0
209.111.172.86,spam,7,0.6370702680561204,164,10,46,0
37.83.47.252,scanner,4,0.8384678596392283,92,7,39,0
118.181.47.112,spam,6,0.964092182291604,283,6,63,1
110.5.161.191,spam,2,0.6271026077930492,308,19,93,1
78.175.22.126,spam,4,0.9552998497023857,198,14,55,0
84.12.46.44,phishing,8,0.7957306965406332,123,22,40,1
105.159.153.242,bruteforce,4,0.8689690109676854,54,27,29,1
181.13.179.121,botnet,4,0.7199460357539098,189,7,91,1
36.7.167.214,bruteforce,4,0.9034286108280527,142,9,11,1
150.15.90.120,phishing,9,0.9852464463827066,309,18,97,0
188.252.59.10,scanner,2,0.585287865694822,316,4,39,1
153.30.20.219,malware,7,0.6927797125001247,96,26,82,1
81.32.30.242,scanner,3,0.9312283230311169,309,2,44,1
234.217.148.36,botnet,4,0.58833644044363,196,6,20,1
193.131.67.90,malware,1,0.7064817217243031,284,5,92,0
132.240.8.30,bruteforce,3,0.5830575548554138,80,16,86,1
115.44.3.69,scanner,2,0.8241841293787213,108,9,96,0
253.236.22.16,botnet,7,0.6191595760997163,282,20,85,1
22.228.71.48,scanner,6,0.6904010526988007,208,28,27,1
190.224.246.188,malware,1,0.7455668291268338,114,28,38,0
230.106.207.133,malware,8,0.648564439329341,240,19,90,1
208.6.50.65,scanner,9,0.8399504652133132,278,14,87,1
9.81.44.122,phishing,1,0.555624727144198,305,1,98,1
175.194.151.220,scanner,5,0.9399003823606107,330,0,76,0
